ocel_id,ocel_time,InvoiceReceiptMSEGWEAHR,MovementTypeMSEGBWART,new_value,PostingDateMKPFBLDAT,ocel_changed_field
goods receipt:1405,2024-02-16T17:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1106,1970-01-01T00:00:00.000Z,X,101,,2023-10-12 20:47:00,
goods receipt:1106,2023-10-07T08:57:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1106,2023-09-27T15:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1106,2023-09-29T18:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1106,2023-09-27T15:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1106,2023-09-29T18:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1895,1970-01-01T00:00:00.000Z,X,101,,2024-10-14 15:25:00,
goods receipt:1895,2024-09-30T19:57:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1895,2024-09-27T16:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1895,2024-09-29T03:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1895,2024-09-29T13:25:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1895,2024-09-27T16:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1895,2024-09-29T03:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1895,2024-09-29T13:25:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1452,1970-01-01T00:00:00.000Z,X,101,,2024-03-23 01:20:00,
goods receipt:1452,2024-03-08T18:24:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1452,2024-03-06T05:07:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1452,2024-03-07T05:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1452,2024-03-16T00:20:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1452,2024-03-06T05:07:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1452,2024-03-07T05:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1452,2024-03-16T00:20:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:571,1970-01-01T00:00:00.000Z,X,101,,2023-02-25 13:06:00,
goods receipt:571,2023-02-08T16:10:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:571,2023-02-05T12:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:571,2023-02-05T12:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:126,1970-01-01T00:00:00.000Z,X,101,,2022-06-26 18:34:00,
goods receipt:126,2022-06-14T08:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:126,2022-06-10T16:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:126,2022-06-10T16:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:636,1970-01-01T00:00:00.000Z,X,101,,2023-03-08 22:57:00,
goods receipt:636,2023-03-03T12:42:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:636,2023-02-28T21:57:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:636,2023-02-28T21:57:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:625,1970-01-01T00:00:00.000Z,X,101,,2023-03-07 15:20:00,
goods receipt:625,2023-02-27T12:05:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:625,2023-02-21T14:20:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:625,2023-02-21T14:20:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1751,1970-01-01T00:00:00.000Z,X,101,,2024-08-05 14:11:00,
goods receipt:1751,2024-07-21T04:40:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1751,2024-07-18T17:37:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1751,2024-07-21T06:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1751,2024-07-21T12:11:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1751,2024-07-18T17:37:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1751,2024-07-21T06:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1751,2024-07-21T12:11:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1908,1970-01-01T00:00:00.000Z,X,101,,2024-10-24 07:01:00,
goods receipt:1908,2024-10-07T18:19:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1908,2024-10-05T13:46:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1908,2024-10-07T05:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1908,2024-10-05T13:46:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1908,2024-10-07T05:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1283,1970-01-01T00:00:00.000Z,X,101,,2024-01-26 14:56:00,
goods receipt:1283,2023-12-29T20:20:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1283,2023-12-27T07:41:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1283,2023-12-27T10:48:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1283,2024-01-08T13:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1283,2023-12-27T07:41:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1283,2023-12-27T10:48:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1283,2024-01-08T13:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:917,1970-01-01T00:00:00.000Z,X,101,,2023-07-24 07:37:00,
goods receipt:917,2023-07-20T13:40:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:917,2023-07-13T22:07:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:917,2023-07-15T00:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:917,2023-07-16T05:37:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:917,2023-07-13T22:07:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:917,2023-07-15T00:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:917,2023-07-16T05:37:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1135,1970-01-01T00:00:00.000Z,X,101,,2023-10-28 15:06:00,
goods receipt:1135,2023-10-14T09:54:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1135,2023-10-13T09:26:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1135,2023-10-16T16:26:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1135,2023-10-17T13:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1135,2023-10-13T09:26:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1135,2023-10-16T16:26:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1135,2023-10-17T13:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:605,1970-01-01T00:00:00.000Z,X,101,,2023-02-26 10:27:00,
goods receipt:605,2023-02-20T10:37:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:605,2023-02-16T04:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:605,2023-02-18T05:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:605,2023-02-18T09:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:605,2023-02-16T04:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:605,2023-02-18T05:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:605,2023-02-18T09:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1034,1970-01-01T00:00:00.000Z,X,101,,2023-09-14 08:21:00,
goods receipt:1034,2023-09-06T15:41:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1034,2023-09-04T16:04:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1034,2023-09-05T08:42:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1034,2023-09-07T06:21:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1034,2023-09-04T16:04:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1034,2023-09-05T08:42:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1034,2023-09-07T06:21:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1575,1970-01-01T00:00:00.000Z,X,101,,2024-05-31 16:10:00,
goods receipt:1575,2024-05-08T20:32:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1575,2024-05-07T22:03:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1575,2024-05-11T00:33:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1575,2024-05-12T14:10:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1575,2024-05-07T22:03:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1575,2024-05-11T00:33:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1575,2024-05-12T14:10:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1725,1970-01-01T00:00:00.000Z,X,101,,2024-08-01 19:32:00,
goods receipt:1725,2024-07-13T22:09:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1725,2024-07-08T17:36:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1725,2024-07-09T18:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1725,2024-07-17T17:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1725,2024-07-08T17:36:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1725,2024-07-09T18:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1725,2024-07-17T17:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:632,1970-01-01T00:00:00.000Z,X,101,,2023-03-15 23:24:00,
goods receipt:632,2023-02-28T18:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:632,2023-02-24T22:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:632,2023-02-24T22:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1118,1970-01-01T00:00:00.000Z,X,101,,2023-10-15 19:49:00,
goods receipt:1118,2023-10-12T17:45:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1118,2023-10-04T07:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1118,2023-10-05T17:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1118,2023-10-04T07:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1118,2023-10-05T17:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1669,1970-01-01T00:00:00.000Z,X,101,,2024-06-29 03:35:00,
goods receipt:1669,2024-06-20T08:23:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1669,2024-06-16T01:35:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1669,2024-06-16T01:35:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:749,1970-01-01T00:00:00.000Z,X,101,,2023-05-09 08:22:00,
goods receipt:749,2023-04-20T14:16:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:749,2023-04-20T06:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:749,2023-04-20T06:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1246,1970-01-01T00:00:00.000Z,X,101,,2023-12-25 12:12:00,
goods receipt:1246,2023-12-14T09:59:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1246,2023-12-11T03:30:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1246,2023-12-11T11:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1246,2023-12-11T03:30:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1246,2023-12-11T11:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:919,1970-01-01T00:00:00.000Z,X,101,,2023-07-28 06:47:00,
goods receipt:919,2023-07-19T08:28:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:919,2023-07-16T04:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:919,2023-07-16T04:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1459,1970-01-01T00:00:00.000Z,X,101,,2024-03-17 15:25:00,
goods receipt:1459,2024-03-06T02:24:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1459,2024-03-05T14:25:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1459,2024-03-05T14:25:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1682,1970-01-01T00:00:00.000Z,X,101,,2024-07-06 03:45:00,
goods receipt:1682,2024-06-23T02:45:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1682,2024-06-19T21:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1682,2024-06-22T01:45:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1682,2024-06-19T21:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1682,2024-06-22T01:45:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:916,1970-01-01T00:00:00.000Z,X,101,,2023-07-31 16:06:00,
goods receipt:916,2023-07-17T18:50:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:916,2023-07-14T11:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:916,2023-07-15T19:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:916,2023-07-17T14:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:916,2023-07-14T11:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:916,2023-07-15T19:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:916,2023-07-17T14:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1349,1970-01-01T00:00:00.000Z,X,101,,2024-02-09 22:44:00,
goods receipt:1349,2024-01-22T09:55:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1349,2024-01-20T17:10:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1349,2024-01-22T11:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1349,2024-01-26T21:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1349,2024-01-20T17:10:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1349,2024-01-22T11:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1349,2024-01-26T21:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1339,1970-01-01T00:00:00.000Z,X,101,,2024-01-19 08:31:00,
goods receipt:1339,2024-01-16T04:52:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1339,2024-01-10T20:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1339,2024-01-11T07:31:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1339,2024-01-10T20:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1339,2024-01-11T07:31:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1614,1970-01-01T00:00:00.000Z,X,101,,2024-06-02 04:35:00,
goods receipt:1614,2024-05-23T23:09:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1614,2024-05-22T02:35:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1614,2024-05-22T02:35:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1393,1970-01-01T00:00:00.000Z,X,101,,2024-02-26 08:13:00,
goods receipt:1393,2024-02-07T18:44:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1393,2024-02-07T07:13:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1393,2024-02-07T07:13:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1414,1970-01-01T00:00:00.000Z,X,101,,2024-03-02 15:24:00,
goods receipt:1414,2024-02-20T23:42:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1414,2024-02-16T16:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1414,2024-02-18T03:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1414,2024-02-20T15:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1414,2024-02-23T14:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1414,2024-02-16T16:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1414,2024-02-18T03:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1414,2024-02-20T15:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1414,2024-02-23T14:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1023,1970-01-01T00:00:00.000Z,X,101,,2023-09-20 08:48:00,
goods receipt:1023,2023-09-04T14:13:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1023,2023-09-02T20:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1023,2023-09-03T06:48:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1023,2023-09-02T20:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1023,2023-09-03T06:48:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:229,1970-01-01T00:00:00.000Z,X,101,,2022-08-18 21:08:00,
goods receipt:229,2022-08-04T18:51:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:229,2022-08-04T02:54:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:229,2022-08-06T19:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:229,2022-08-04T02:54:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:229,2022-08-06T19:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1881,1970-01-01T00:00:00.000Z,X,101,,2024-10-02 22:24:00,
goods receipt:1881,2024-09-26T21:24:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1881,2024-09-24T20:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1881,2024-09-24T20:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:502,1970-01-01T00:00:00.000Z,X,101,,2023-01-07 08:06:00,
goods receipt:502,2022-12-29T16:39:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:502,2022-12-27T07:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:502,2022-12-27T07:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1658,1970-01-01T00:00:00.000Z,X,101,,2024-06-23 05:02:00,
goods receipt:1658,2024-06-11T20:43:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1658,2024-06-09T11:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1658,2024-06-10T03:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1658,2024-06-09T11:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1658,2024-06-10T03:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1343,1970-01-01T00:00:00.000Z,X,101,,2024-02-01 23:42:00,
goods receipt:1343,2024-01-20T16:38:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1343,2024-01-15T08:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1343,2024-01-15T22:13:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1343,2024-01-23T22:42:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1343,2024-01-15T08:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1343,2024-01-15T22:13:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1343,2024-01-23T22:42:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:817,1970-01-01T00:00:00.000Z,X,101,,2023-06-17 13:27:00,
goods receipt:817,2023-05-29T18:52:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:817,2023-05-28T11:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:817,2023-05-28T11:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1213,1970-01-01T00:00:00.000Z,X,101,,2023-12-16 08:07:00,
goods receipt:1213,2023-11-30T11:43:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1213,2023-11-30T07:07:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1213,2023-11-30T07:07:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:117,1970-01-01T00:00:00.000Z,X,101,,2022-06-23 11:45:00,
goods receipt:117,2022-06-08T17:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:117,2022-06-08T09:45:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:117,2022-06-08T09:45:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:434,1970-01-01T00:00:00.000Z,X,101,,2022-11-08 10:12:00,
goods receipt:434,2022-10-19T13:48:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:434,2022-10-18T18:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:434,2022-10-19T08:45:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:434,2022-10-21T08:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:434,2022-10-18T18:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:434,2022-10-19T08:45:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:434,2022-10-21T08:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1743,1970-01-01T00:00:00.000Z,X,101,,2024-08-05 13:08:00,
goods receipt:1743,2024-07-23T08:23:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1743,2024-07-18T08:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1743,2024-07-19T23:10:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1743,2024-07-21T11:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1743,2024-07-18T08:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1743,2024-07-19T23:10:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1743,2024-07-21T11:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:59,1970-01-01T00:00:00.000Z,X,101,,2022-05-25 15:01:00,
goods receipt:59,2022-05-18T15:49:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:59,2022-05-12T23:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:59,2022-05-14T03:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:59,2022-05-15T10:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:59,2022-05-15T13:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:59,2022-05-12T23:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:59,2022-05-14T03:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:59,2022-05-15T10:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:59,2022-05-15T13:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:120,1970-01-01T00:00:00.000Z,X,101,,2022-06-20 07:54:00,
goods receipt:120,2022-06-10T08:20:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:120,2022-06-08T03:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:120,2022-06-09T00:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:120,2022-06-13T05:54:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:120,2022-06-08T03:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:120,2022-06-09T00:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:120,2022-06-13T05:54:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1028,1970-01-01T00:00:00.000Z,X,101,,2023-09-27 18:18:00,
goods receipt:1028,2023-09-07T16:17:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1028,2023-09-04T19:36:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1028,2023-09-06T07:04:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1028,2023-09-10T16:18:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1028,2023-09-04T19:36:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1028,2023-09-06T07:04:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1028,2023-09-10T16:18:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:361,1970-01-01T00:00:00.000Z,X,101,,2022-09-23 09:40:00,
goods receipt:361,2022-09-17T11:03:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:361,2022-09-16T07:40:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:361,2022-09-16T07:40:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1501,1970-01-01T00:00:00.000Z,X,101,,2024-04-11 19:16:00,
goods receipt:1501,2024-04-06T05:39:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1501,2024-03-30T18:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1501,2024-03-30T18:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:910,1970-01-01T00:00:00.000Z,X,101,,2023-07-27 06:28:00,
goods receipt:910,2023-07-07T11:04:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:910,2023-07-07T04:28:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:910,2023-07-07T04:28:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:214,1970-01-01T00:00:00.000Z,X,101,,2022-08-10 02:43:00,
goods receipt:214,2022-07-26T21:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:214,2022-07-24T07:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:214,2022-07-25T00:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:214,2022-07-27T00:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:214,2022-07-24T07:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:214,2022-07-25T00:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:214,2022-07-27T00:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1424,1970-01-01T00:00:00.000Z,X,101,,2024-03-09 09:33:00,
goods receipt:1424,2024-02-27T10:48:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1424,2024-02-22T00:28:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1424,2024-02-22T23:58:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1424,2024-02-28T01:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1424,2024-02-28T08:33:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1424,2024-02-22T00:28:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1424,2024-02-22T23:58:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1424,2024-02-28T01:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1424,2024-02-28T08:33:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1099,1970-01-01T00:00:00.000Z,X,101,,2023-10-07 15:10:00,
goods receipt:1099,2023-09-27T12:50:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1099,2023-09-25T17:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1099,2023-09-26T06:19:00.000Z,,,,,MovementTypeMSEGBWART
