ocel_id,ocel_time,PurchasingGroupEKKOEKGRP,PurchasingOrganizationEKKOEKORG,DocumentTypeEKKOBSART,ReleaseStatusEKKOFRGZU,VendorEKKOLIFNR,new_value,ocel_changed_field
purchase_order:1394,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:1394,2024-06-14T21:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1394,2024-06-14T21:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1394,2024-06-14T21:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1394,2024-06-14T21:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1394,2024-06-20T13:36:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:524,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Bike Components Corp,,
purchase_order:524,2023-02-14T05:36:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:524,2023-02-14T05:36:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:524,2023-02-14T05:36:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:524,2023-02-14T05:36:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:524,2023-02-18T02:33:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:255,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:255,2022-08-26T02:39:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:255,2022-08-26T02:39:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:255,2022-08-26T02:39:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:255,2022-08-26T02:39:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:255,2022-08-26T11:57:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1271,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Rim Royals Ltd,,
purchase_order:1271,2024-04-18T05:42:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1271,2024-04-18T05:42:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1271,2024-04-18T05:42:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1271,2024-04-18T05:42:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1271,2024-04-20T12:08:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:995,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:995,2023-11-17T17:31:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:995,2023-11-17T17:31:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:995,2023-11-17T17:31:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:995,2023-11-17T17:31:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:995,2023-11-20T13:08:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:984,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:984,2023-11-13T09:24:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:984,2023-11-13T09:24:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:984,2023-11-13T09:24:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:984,2023-11-13T09:24:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:984,2023-11-14T12:46:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1110,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Glove Masters Ltd,,
purchase_order:1110,2024-01-04T00:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1110,2024-01-04T00:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1110,2024-01-04T00:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1110,2024-01-04T00:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1110,2024-01-06T16:56:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:575,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Rider Apparel Co,,
purchase_order:575,2023-03-15T08:45:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:575,2023-03-15T08:45:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:575,2023-03-15T08:45:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:575,2023-03-15T08:45:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:575,2023-03-18T06:34:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:161,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Helmet Heroes Inc,,
purchase_order:161,2022-07-13T06:28:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:161,2022-07-13T06:28:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:161,2022-07-13T06:28:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:161,2022-07-13T06:28:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:161,2022-07-15T13:21:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:449,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Spoke Suppliers Inc,,
purchase_order:449,2023-01-03T08:19:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:449,2023-01-03T08:19:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:449,2023-01-03T08:19:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:449,2023-01-03T08:19:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:449,2023-01-04T00:14:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:930,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Tire Titans Ltd,,
purchase_order:930,2023-10-04T13:53:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:930,2023-10-04T13:53:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:930,2023-10-04T13:53:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:930,2023-10-04T13:53:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:930,2023-10-08T18:45:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1521,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Advanced Bike Frames Inc,,
purchase_order:1521,2024-09-06T12:23:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1521,2024-09-06T12:23:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1521,2024-09-06T12:23:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1521,2024-09-06T12:23:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1521,2024-09-10T03:58:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:98,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bell Barons Inc,,
purchase_order:98,2022-05-28T05:36:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:98,2022-05-28T05:36:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:98,2022-05-28T05:36:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:98,2022-05-28T05:36:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:98,2022-06-07T07:23:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1470,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:1470,2024-07-26T17:44:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1470,2024-07-26T17:44:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1470,2024-07-26T17:44:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1470,2024-07-26T17:44:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1470,2024-07-29T10:00:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:145,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Pedal Providers Co,,
purchase_order:145,2022-06-23T21:38:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:145,2022-06-23T21:38:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:145,2022-06-23T21:38:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:145,2022-06-23T21:38:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:145,2022-07-05T06:17:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:769,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Efficient Lighting Solutions Ltd,,
purchase_order:769,2023-07-15T12:13:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:769,2023-07-15T12:13:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:769,2023-07-15T12:13:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:769,2023-07-15T12:13:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:769,2023-07-17T07:57:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:857,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Hub Heroes Ltd,,
purchase_order:857,2023-08-28T09:17:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:857,2023-08-28T09:17:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:857,2023-08-28T09:17:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:857,2023-08-28T09:17:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:857,2023-08-29T09:53:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:708,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Nipple Navigators Co,,
purchase_order:708,2023-06-05T08:21:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:708,2023-06-05T08:21:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:708,2023-06-05T08:21:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:708,2023-06-05T08:21:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:708,2023-06-05T17:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:999,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Suppliers Ltd,,
purchase_order:999,2023-11-22T10:03:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:999,2023-11-22T10:03:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:999,2023-11-22T10:03:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:999,2023-11-22T10:03:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:999,2023-11-23T00:32:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:471,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:471,2023-01-13T18:45:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:471,2023-01-13T18:45:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:471,2023-01-13T18:45:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:471,2023-01-13T18:45:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:471,2023-01-16T11:56:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:875,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Reliable Tyres Ltd,,
purchase_order:875,2023-09-08T15:56:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:875,2023-09-08T15:56:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:875,2023-09-08T15:56:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:875,2023-09-08T15:56:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:875,2023-09-13T17:04:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1446,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:1446,2024-07-12T12:14:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1446,2024-07-12T12:14:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1446,2024-07-12T12:14:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1446,2024-07-12T12:14:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1446,2024-07-21T05:05:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:200,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:200,2022-07-25T22:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:200,2022-07-25T22:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:200,2022-07-25T22:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:200,2022-07-25T22:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:200,2022-07-27T05:35:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:463,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:463,2023-01-07T15:43:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:463,2023-01-07T15:43:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:463,2023-01-07T15:43:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:463,2023-01-07T15:43:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:463,2023-01-17T12:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:106,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:106,2022-05-30T11:54:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:106,2022-05-30T11:54:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:106,2022-05-30T11:54:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:106,2022-05-30T11:54:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:106,2022-06-04T03:26:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:990,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:990,2023-11-17T08:21:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:990,2023-11-17T08:21:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:990,2023-11-17T08:21:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:990,2023-11-17T08:21:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:990,2023-11-19T18:45:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1313,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:1313,2024-05-08T03:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1313,2024-05-08T03:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1313,2024-05-08T03:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1313,2024-05-08T03:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1313,2024-05-10T06:31:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:909,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Valve Ventures Co,,
purchase_order:909,2023-09-19T07:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:909,2023-09-19T07:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:909,2023-09-19T07:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:909,2023-09-19T07:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:909,2023-09-26T15:47:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:148,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:148,2022-06-26T17:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:148,2022-06-26T17:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:148,2022-06-26T17:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:148,2022-06-26T17:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:148,2022-06-27T17:23:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:561,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Advanced Bike Frames Inc,,
purchase_order:561,2023-03-06T18:05:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:561,2023-03-06T18:05:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:561,2023-03-06T18:05:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:561,2023-03-06T18:05:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:561,2023-03-15T01:39:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:396,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Wheel Wizards Co,,
purchase_order:396,2022-11-11T09:11:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:396,2022-11-11T09:11:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:396,2022-11-11T09:11:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:396,2022-11-11T09:11:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:396,2022-11-11T18:33:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:733,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:733,2023-06-25T18:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:733,2023-06-25T18:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:733,2023-06-25T18:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:733,2023-06-25T18:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:733,2023-06-27T03:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:374,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cable Creators Inc,,
purchase_order:374,2022-10-14T00:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:374,2022-10-14T00:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:374,2022-10-14T00:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:374,2022-10-14T00:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:374,2022-10-24T06:03:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:103,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Pedal Providers Co,,
purchase_order:103,2022-05-30T12:59:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:103,2022-05-30T12:59:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:103,2022-05-30T12:59:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:103,2022-05-30T12:59:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:103,2022-05-31T11:34:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1578,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Mirror Makers Ltd,,
purchase_order:1578,2024-09-26T02:27:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1578,2024-09-26T02:27:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1578,2024-09-26T02:27:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1578,2024-09-26T02:27:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1578,2024-09-26T18:05:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:297,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Derailleur Dynamos Co,,
purchase_order:297,2022-09-08T07:16:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:297,2022-09-08T07:16:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:297,2022-09-08T07:16:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:297,2022-09-08T07:16:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:297,2022-09-16T06:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1385,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Pedal Providers Co,,
purchase_order:1385,2024-06-11T19:58:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1385,2024-06-11T19:58:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1385,2024-06-11T19:58:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1385,2024-06-11T19:58:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1385,2024-06-14T03:54:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1186,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Secure Locks Co,,
purchase_order:1186,2024-02-21T17:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1186,2024-02-21T17:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1186,2024-02-21T17:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1186,2024-02-21T17:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1186,2024-03-01T09:43:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:222,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Strap Stars Inc,,
purchase_order:222,2022-08-07T02:55:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:222,2022-08-07T02:55:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:222,2022-08-07T02:55:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:222,2022-08-07T02:55:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:222,2022-08-10T10:21:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:119,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Spoke Suppliers Inc,,
purchase_order:119,2022-06-10T14:57:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:119,2022-06-10T14:57:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:119,2022-06-10T14:57:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:119,2022-06-10T14:57:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:119,2022-06-13T14:17:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:955,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:955,2023-10-22T00:27:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:955,2023-10-22T00:27:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:955,2023-10-22T00:27:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:955,2023-10-22T00:27:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:955,2023-10-25T16:25:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:278,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Precision Gears Ltd,,
purchase_order:278,2022-09-03T03:23:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:278,2022-09-03T03:23:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:278,2022-09-03T03:23:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:278,2022-09-03T03:23:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:278,2022-09-09T06:56:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:732,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:732,2023-06-23T05:46:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:732,2023-06-23T05:46:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:732,2023-06-23T05:46:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:732,2023-06-23T05:46:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:732,2023-06-27T02:54:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1319,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Wheel Wizards Co,,
purchase_order:1319,2024-05-10T05:18:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1319,2024-05-10T05:18:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1319,2024-05-10T05:18:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1319,2024-05-10T05:18:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1319,2024-05-10T21:35:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1183,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Speedometer Specialists Co,,
purchase_order:1183,2024-02-22T18:31:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1183,2024-02-22T18:31:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1183,2024-02-22T18:31:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1183,2024-02-22T18:31:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1183,2024-02-25T23:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:441,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Mirror Makers Ltd,,
purchase_order:441,2022-12-27T18:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:441,2022-12-27T18:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
