ocel_id,ocel_time,PurchasingGroupEBANEKGRP,ReleaseIndicatorEBANFRGZU,new_value,ocel_changed_field
purchase_requisition:592:pr_trigger_592,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:592:pr_trigger_592,2023-11-23T02:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:592:pr_trigger_592,2023-11-27T23:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:673:pr_trigger_673,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:673:pr_trigger_673,2024-02-01T18:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:673:pr_trigger_673,2024-02-07T15:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:730:pr_trigger_730,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:730:pr_trigger_730,2024-04-01T23:29:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:730:pr_trigger_730,2024-04-02T12:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:733:pr_trigger_733,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:733:pr_trigger_733,2024-04-07T06:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:733:pr_trigger_733,2024-04-09T07:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:723:pr_trigger_723,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:723:pr_trigger_723,2024-03-29T09:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:723:pr_trigger_723,2024-04-03T21:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:145:pr_trigger_145,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:145:pr_trigger_145,2022-08-22T05:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:145:pr_trigger_145,2022-08-24T16:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:922:pr_trigger_922,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:922:pr_trigger_922,2024-10-01T00:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:922:pr_trigger_922,2024-10-01T17:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:247:pr_trigger_247,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:247:pr_trigger_247,2022-12-02T14:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:247:pr_trigger_247,2022-12-02T18:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:783:pr_trigger_783,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:783:pr_trigger_783,2024-05-14T20:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:832:pr_trigger_832,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:832:pr_trigger_832,2024-07-03T09:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:832:pr_trigger_832,2024-07-07T15:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:315:pr_trigger_315,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:315:pr_trigger_315,2023-02-22T03:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:315:pr_trigger_315,2023-03-03T05:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:903:pr_trigger_903,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:903:pr_trigger_903,2024-09-14T19:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:903:pr_trigger_903,2024-09-23T11:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:405:pr_trigger_405,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:405:pr_trigger_405,2023-05-22T07:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:19:pr_trigger_19,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:19:pr_trigger_19,2022-04-25T04:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:19:pr_trigger_19,2022-04-25T07:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:63:pr_trigger_63,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:63:pr_trigger_63,2022-05-24T21:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:63:pr_trigger_63,2022-05-29T03:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:77:pr_trigger_77,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:77:pr_trigger_77,2022-06-09T16:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:77:pr_trigger_77,2022-06-11T06:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:191:pr_trigger_191,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:191:pr_trigger_191,2022-09-12T13:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:9:pr_trigger_9,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:9:pr_trigger_9,2022-04-12T07:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:9:pr_trigger_9,2022-04-16T21:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:365:pr_trigger_365,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:365:pr_trigger_365,2023-04-01T22:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:365:pr_trigger_365,2023-04-04T13:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:366:pr_trigger_366,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:366:pr_trigger_366,2023-04-04T16:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:366:pr_trigger_366,2023-04-07T04:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:777:pr_trigger_777,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:777:pr_trigger_777,2024-05-12T06:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:172:pr_trigger_172,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:172:pr_trigger_172,2022-09-04T17:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:172:pr_trigger_172,2022-09-07T12:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:672:pr_trigger_672,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:672:pr_trigger_672,2024-02-03T02:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:672:pr_trigger_672,2024-02-06T12:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:459:pr_trigger_459,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:459:pr_trigger_459,2023-07-18T22:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:655:pr_trigger_655,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:655:pr_trigger_655,2024-01-19T01:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:655:pr_trigger_655,2024-01-19T19:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:761:pr_trigger_761,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:761:pr_trigger_761,2024-04-30T03:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:804:pr_trigger_804,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:804:pr_trigger_804,2024-06-09T20:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:373:pr_trigger_373,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:373:pr_trigger_373,2023-04-19T00:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:373:pr_trigger_373,2023-04-27T12:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:375:pr_trigger_375,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:375:pr_trigger_375,2023-04-20T11:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:375:pr_trigger_375,2023-04-22T03:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:235:pr_trigger_235,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:235:pr_trigger_235,2022-11-12T01:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:98:pr_trigger_98,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:98:pr_trigger_98,2022-07-07T03:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:98:pr_trigger_98,2022-07-07T17:20:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:198:pr_trigger_198,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:198:pr_trigger_198,2022-09-20T00:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:198:pr_trigger_198,2022-09-20T13:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:114:pr_trigger_114,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:114:pr_trigger_114,2022-07-20T06:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:114:pr_trigger_114,2022-07-23T23:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:486:pr_trigger_486,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:486:pr_trigger_486,2023-08-10T17:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:486:pr_trigger_486,2023-08-12T13:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:84:pr_trigger_84,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:84:pr_trigger_84,2022-06-16T13:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:84:pr_trigger_84,2022-06-21T01:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:762:pr_trigger_762,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:762:pr_trigger_762,2024-04-24T17:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:550:pr_trigger_550,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:550:pr_trigger_550,2023-10-11T21:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:550:pr_trigger_550,2023-10-16T13:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:303:pr_trigger_303,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:303:pr_trigger_303,2023-02-12T23:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:481:pr_trigger_481,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:481:pr_trigger_481,2023-07-31T08:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:481:pr_trigger_481,2023-08-01T04:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:332:pr_trigger_332,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:332:pr_trigger_332,2023-02-28T23:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:332:pr_trigger_332,2023-03-08T23:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:775:pr_trigger_775,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:775:pr_trigger_775,2024-05-14T14:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:775:pr_trigger_775,2024-05-18T15:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:745:pr_trigger_745,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:745:pr_trigger_745,2024-04-11T18:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:745:pr_trigger_745,2024-04-15T03:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:911:pr_trigger_911,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:911:pr_trigger_911,2024-09-18T08:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:911:pr_trigger_911,2024-09-19T07:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:842:pr_trigger_842,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:842:pr_trigger_842,2024-07-13T01:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:842:pr_trigger_842,2024-07-19T11:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:578:pr_trigger_578,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:578:pr_trigger_578,2023-11-11T12:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:578:pr_trigger_578,2023-11-14T17:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:610:pr_trigger_610,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:610:pr_trigger_610,2023-12-05T04:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:610:pr_trigger_610,2023-12-07T00:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:711:pr_trigger_711,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:711:pr_trigger_711,2024-03-05T23:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:444:pr_trigger_444,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:444:pr_trigger_444,2023-06-29T07:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:444:pr_trigger_444,2023-07-01T00:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:516:pr_trigger_516,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:516:pr_trigger_516,2023-09-08T13:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:718:pr_trigger_718,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:718:pr_trigger_718,2024-03-15T09:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:718:pr_trigger_718,2024-03-17T10:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:539:pr_trigger_539,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:539:pr_trigger_539,2023-09-26T21:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:428:pr_trigger_428,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:428:pr_trigger_428,2023-06-14T20:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:428:pr_trigger_428,2023-06-22T14:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:14:pr_trigger_14,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:14:pr_trigger_14,2022-04-16T18:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:14:pr_trigger_14,2022-04-28T14:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:417:pr_trigger_417,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:417:pr_trigger_417,2023-06-01T11:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:417:pr_trigger_417,2023-06-14T03:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:863:pr_trigger_863,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:863:pr_trigger_863,2024-08-07T17:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:863:pr_trigger_863,2024-08-08T19:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:697:pr_trigger_697,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:697:pr_trigger_697,2024-02-23T11:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:697:pr_trigger_697,2024-02-23T18:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:111:pr_trigger_111,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:111:pr_trigger_111,2022-07-15T08:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:111:pr_trigger_111,2022-07-16T08:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:744:pr_trigger_744,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:744:pr_trigger_744,2024-04-20T10:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:89:pr_trigger_89,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:89:pr_trigger_89,2022-06-17T12:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:89:pr_trigger_89,2022-06-18T11:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:876:pr_trigger_876,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:876:pr_trigger_876,2024-08-25T16:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:876:pr_trigger_876,2024-08-31T11:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:637:pr_trigger_637,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:637:pr_trigger_637,2023-12-25T08:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:637:pr_trigger_637,2023-12-27T13:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:147:pr_trigger_147,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:147:pr_trigger_147,2022-08-19T22:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:147:pr_trigger_147,2022-08-25T14:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:474:pr_trigger_474,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:474:pr_trigger_474,2023-07-25T20:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:722:pr_trigger_722,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:722:pr_trigger_722,2024-03-21T11:53:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:722:pr_trigger_722,2024-03-29T20:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:907:pr_trigger_907,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:907:pr_trigger_907,2024-09-17T18:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:907:pr_trigger_907,2024-09-20T08:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:120:pr_trigger_120,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:120:pr_trigger_120,2022-07-21T18:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:120:pr_trigger_120,2022-07-22T17:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:442:pr_trigger_442,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:442:pr_trigger_442,2023-06-30T07:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:442:pr_trigger_442,2023-06-30T14:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:331:pr_trigger_331,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:331:pr_trigger_331,2023-03-02T11:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:782:pr_trigger_782,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:782:pr_trigger_782,2024-05-14T17:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:339:pr_trigger_339,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:339:pr_trigger_339,2023-03-17T14:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:339:pr_trigger_339,2023-03-18T21:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:139:pr_trigger_139,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:139:pr_trigger_139,2022-08-12T02:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:139:pr_trigger_139,2022-08-12T17:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:754:pr_trigger_754,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:754:pr_trigger_754,2024-04-23T07:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:754:pr_trigger_754,2024-04-25T19:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:407:pr_trigger_407,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:407:pr_trigger_407,2023-05-24T14:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:407:pr_trigger_407,2023-05-26T19:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:627:pr_trigger_627,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:627:pr_trigger_627,2023-12-19T23:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:627:pr_trigger_627,2023-12-22T12:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:124:pr_trigger_124,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:124:pr_trigger_124,2022-07-30T00:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:124:pr_trigger_124,2022-08-03T15:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:914:pr_trigger_914,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:914:pr_trigger_914,2024-09-18T10:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:914:pr_trigger_914,2024-09-23T13:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:900:pr_trigger_900,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:900:pr_trigger_900,2024-09-12T04:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:656:pr_trigger_656,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:656:pr_trigger_656,2024-01-18T10:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:656:pr_trigger_656,2024-01-21T04:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:465:pr_trigger_465,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:465:pr_trigger_465,2023-07-26T13:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:465:pr_trigger_465,2023-08-01T04:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:528:pr_trigger_528,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:528:pr_trigger_528,2023-09-14T04:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:528:pr_trigger_528,2023-09-15T11:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:389:pr_trigger_389,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:389:pr_trigger_389,2023-05-07T17:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:709:pr_trigger_709,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:709:pr_trigger_709,2024-03-05T05:53:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:709:pr_trigger_709,2024-03-07T02:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:357:pr_trigger_357,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:357:pr_trigger_357,2023-03-29T07:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:357:pr_trigger_357,2023-03-30T00:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:227:pr_trigger_227,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:227:pr_trigger_227,2022-10-31T13:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:227:pr_trigger_227,2022-11-02T18:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:403:pr_trigger_403,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:403:pr_trigger_403,2023-05-22T16:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:403:pr_trigger_403,2023-05-27T21:30:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:81:pr_trigger_81,1970-01-01T00:00:00.000Z,005,Released,,
