ocel_id,ocel_time,NetPriceEKPONETPR,QuantityEKPOMENGE,DeliveryDateEKPOBEDAT,PlantEKPOWERKS,MaterialEKPOMATNR,StorageLocationEKPOLGORT,ocel_changed_field
material:879,1970-01-01T00:00:00.000Z,150.0,66.0,2023-10-06 09:30:16.792807,4000,BIKE_BRAKE,0002,
material:1540,1970-01-01T00:00:00.000Z,750.0,91.0,2023-10-18 09:30:22.726520,3000,LIGHT_REAR,0004,
material:228,1970-01-01T00:00:00.000Z,900.0,88.0,2023-10-29 09:30:11.661106,4000,MIRROR,0004,
material:1169,1970-01-01T00:00:00.000Z,1350.0,24.0,2023-10-03 09:30:19.287407,2000,SHIFT_LEVER,0001,
material:1759,1970-01-01T00:00:00.000Z,1000.0,16.0,2023-10-22 09:30:25.171094,3000,TIRE_26,0004,
material:1864,1970-01-01T00:00:00.000Z,1400.0,20.0,2023-10-25 09:30:26.354079,5000,CRANKSET,0004,
material:1046,1970-01-01T00:00:00.000Z,900.0,9.0,2023-10-17 09:30:18.353557,1000,BIKE_BELL,0004,
material:456,1970-01-01T00:00:00.000Z,1200.0,59.0,2023-10-23 09:30:13.395476,1000,VALVE,0005,
material:1822,1970-01-01T00:00:00.000Z,750.0,24.0,2023-10-21 09:30:26.061183,5000,LIGHT_REAR,0004,
material:1656,1970-01-01T00:00:00.000Z,200.0,69.0,2023-10-20 09:30:24.203546,4000,BIKE_SPOKE,0003,
material:2289,1970-01-01T00:00:00.000Z,300.0,16.0,2023-10-29 09:30:31.719872,1000,BIKE_FORK,0003,
material:1206,1970-01-01T00:00:00.000Z,650.0,39.0,2023-10-20 09:30:19.725127,2000,SPEEDOMETER,0003,
material:2124,1970-01-01T00:00:00.000Z,1400.0,7.0,2023-10-09 09:30:29.495240,2000,DERAILLEUR,0003,
material:1194,1970-01-01T00:00:00.000Z,650.0,26.0,2023-10-08 09:30:19.631911,2000,BOTTLE_CAGE,0001,
material:1205,1970-01-01T00:00:00.000Z,700.0,94.0,2023-10-26 09:30:19.725123,4000,PUMP,0001,
material:1456,1970-01-01T00:00:00.000Z,600.0,77.0,2023-10-26 09:30:22.048802,5000,GLOVES_M,0001,
material:937,1970-01-01T00:00:00.000Z,200.0,58.0,2023-10-13 09:30:17.501380,3000,BIKE_CHAIN,0002,
material:1751,1970-01-01T00:00:00.000Z,1250.0,100.0,2023-10-12 09:30:25.070214,3000,CASSETTE,0005,
material:239,1970-01-01T00:00:00.000Z,1500.0,75.0,2023-10-14 09:30:11.730236,4000,CABLE,0005,
material:502,1970-01-01T00:00:00.000Z,200.0,51.0,2023-10-28 09:30:13.913730,2000,BIKE_WHEEL,0001,
material:136,1970-01-01T00:00:00.000Z,900.0,88.0,2023-10-26 09:30:11.083696,4000,BIKE_BELL,0004,
material:2052,1970-01-01T00:00:00.000Z,400.0,25.0,2023-10-19 09:30:28.816328,2000,HELMET_S,0003,
material:1403,1970-01-01T00:00:00.000Z,600.0,20.0,2023-10-23 09:30:21.562760,3000,JACKET_L,0004,
material:806,1970-01-01T00:00:00.000Z,700.0,80.0,2023-10-27 09:30:16.115629,5000,PUMP,0002,
material:885,1970-01-01T00:00:00.000Z,1250.0,58.0,2023-10-30 09:30:16.796223,3000,CHAIN,0005,
material:1134,1970-01-01T00:00:00.000Z,1400.0,11.0,2023-11-01 09:30:19.062122,5000,DERAILLEUR,0002,
material:2008,1970-01-01T00:00:00.000Z,650.0,70.0,2023-10-31 09:30:27.847807,3000,BOTTLE_CAGE,0002,
material:690,1970-01-01T00:00:00.000Z,350.0,94.0,2023-10-24 09:30:15.449971,4000,HELMET_M,0004,
material:1887,1970-01-01T00:00:00.000Z,1000.0,26.0,2023-10-13 09:30:26.619571,3000,TIRE_26,0005,
material:1016,1970-01-01T00:00:00.000Z,300.0,67.0,2023-10-19 09:30:18.023918,5000,BIKE_PEDAL,0002,
material:1841,1970-01-01T00:00:00.000Z,650.0,10.0,2023-10-19 09:30:26.221499,4000,LOCK,0004,
material:997,1970-01-01T00:00:00.000Z,450.0,76.0,2023-10-21 09:30:17.920946,1000,JACKET_M,0002,
material:1430,1970-01-01T00:00:00.000Z,1000.0,86.0,2023-10-14 09:30:21.854201,3000,TIRE_26,0004,
material:1971,1970-01-01T00:00:00.000Z,300.0,60.0,2023-10-10 09:30:27.413296,3000,BIKE_PEDAL,0002,
material:1225,1970-01-01T00:00:00.000Z,450.0,49.0,2023-10-15 09:30:19.797328,1000,GLOVES_S,0001,
material:277,1970-01-01T00:00:00.000Z,1100.0,3.0,2023-10-29 09:30:12.097068,3000,SPOKE,0005,
material:991,1970-01-01T00:00:00.000Z,200.0,26.0,2023-10-30 09:30:17.913153,4000,BIKE_WHEEL,0002,
material:1324,1970-01-01T00:00:00.000Z,1200.0,85.0,2023-10-19 09:30:20.604948,3000,VALVE,0001,
material:1811,1970-01-01T00:00:00.000Z,450.0,85.0,2023-11-01 09:30:25.863266,5000,GLOVES_S,0004,
material:887,1970-01-01T00:00:00.000Z,1100.0,86.0,2023-10-30 09:30:16.813331,3000,TUBE_26,0001,
material:1664,1970-01-01T00:00:00.000Z,350.0,27.0,2023-10-27 09:30:24.256793,3000,GLOVES_L,0004,
material:2239,1970-01-01T00:00:00.000Z,1400.0,88.0,2023-10-11 09:30:31.072356,3000,CRANKSET,0002,
material:1419,1970-01-01T00:00:00.000Z,1000.0,82.0,2023-10-08 09:30:21.791919,5000,TIRE_26,0002,
material:1774,1970-01-01T00:00:00.000Z,800.0,61.0,2023-11-01 09:30:25.288705,4000,WATER_BOTTLE,0001,
material:761,1970-01-01T00:00:00.000Z,1000.0,26.0,2023-10-09 09:30:15.717511,5000,TIRE_26,0001,
material:1264,1970-01-01T00:00:00.000Z,1350.0,91.0,2023-10-09 09:30:20.059172,5000,SHIFT_LEVER,0002,
material:1637,1970-01-01T00:00:00.000Z,650.0,37.0,2023-10-13 09:30:24.058891,1000,SPEEDOMETER,0005,
material:1641,1970-01-01T00:00:00.000Z,1200.0,88.0,2023-10-13 09:30:24.094057,5000,VALVE,0005,
material:928,1970-01-01T00:00:00.000Z,1050.0,50.0,2023-10-11 09:30:17.377030,4000,NIPPLE,0005,
material:110,1970-01-01T00:00:00.000Z,600.0,92.0,2023-10-13 09:30:10.976387,2000,GLOVES_M,0003,
material:1182,1970-01-01T00:00:00.000Z,950.0,15.0,2023-10-12 09:30:19.487429,3000,HUB_BEARING,0004,
material:2146,1970-01-01T00:00:00.000Z,450.0,26.0,2023-10-12 09:30:29.953675,3000,GLOVES_S,0004,
material:2234,1970-01-01T00:00:00.000Z,750.0,50.0,2023-10-27 09:30:30.929598,3000,LIGHT_REAR,0002,
material:2050,1970-01-01T00:00:00.000Z,1500.0,58.0,2023-10-03 09:30:28.773963,2000,PEDAL,0001,
material:418,1970-01-01T00:00:00.000Z,100.0,61.0,2023-10-15 09:30:13.090080,5000,BIKE_FRAME,0002,
material:1918,1970-01-01T00:00:00.000Z,1100.0,82.0,2023-10-20 09:30:26.936236,4000,SPOKE,0004,
material:577,1970-01-01T00:00:00.000Z,1500.0,17.0,2023-10-27 09:30:14.573105,3000,PEDAL,0005,
material:2121,1970-01-01T00:00:00.000Z,750.0,72.0,2023-10-31 09:30:29.381438,1000,LIGHT_REAR,0001,
material:2166,1970-01-01T00:00:00.000Z,800.0,87.0,2023-10-24 09:30:30.320220,3000,LIGHT_FRONT,0003,
material:1171,1970-01-01T00:00:00.000Z,400.0,25.0,2023-10-07 09:30:19.333374,2000,HELMET_S,0003,
material:1214,1970-01-01T00:00:00.000Z,800.0,48.0,2023-10-31 09:30:19.766785,2000,LIGHT_FRONT,0001,
material:1549,1970-01-01T00:00:00.000Z,1500.0,82.0,2023-10-13 09:30:22.848286,5000,PEDAL,0005,
material:1546,1970-01-01T00:00:00.000Z,950.0,94.0,2023-10-29 09:30:22.821637,5000,TIRE_28,0004,
material:516,1970-01-01T00:00:00.000Z,1400.0,45.0,2023-10-27 09:30:13.970746,5000,DERAILLEUR,0002,
material:1002,1970-01-01T00:00:00.000Z,1400.0,64.0,2023-10-04 09:30:17.923066,1000,DERAILLEUR,0002,
material:1235,1970-01-01T00:00:00.000Z,1100.0,25.0,2023-10-26 09:30:19.864660,3000,SPOKE,0004,
material:1052,1970-01-01T00:00:00.000Z,400.0,57.0,2023-10-27 09:30:18.397205,1000,HELMET_S,0002,
material:1202,1970-01-01T00:00:00.000Z,600.0,60.0,2023-10-19 09:30:19.700496,3000,JACKET_L,0001,
material:271,1970-01-01T00:00:00.000Z,1400.0,38.0,2023-10-04 09:30:12.052483,1000,CRANKSET,0005,
material:1062,1970-01-01T00:00:00.000Z,1400.0,64.0,2023-10-27 09:30:18.498462,2000,DERAILLEUR,0005,
material:1451,1970-01-01T00:00:00.000Z,350.0,78.0,2023-10-12 09:30:22.016578,2000,GLOVES_L,0005,
material:694,1970-01-01T00:00:00.000Z,1250.0,39.0,2023-10-12 09:30:15.490510,5000,CASSETTE,0004,
material:480,1970-01-01T00:00:00.000Z,700.0,27.0,2023-10-08 09:30:13.686962,2000,PUMP,0002,
material:826,1970-01-01T00:00:00.000Z,900.0,39.0,2023-11-01 09:30:16.204196,5000,BIKE_BELL,0005,
material:1522,1970-01-01T00:00:00.000Z,750.0,92.0,2023-10-03 09:30:22.537563,5000,LIGHT_REAR,0003,
material:873,1970-01-01T00:00:00.000Z,150.0,25.0,2023-10-28 09:30:16.761882,2000,BIKE_BRAKE,0003,
material:272,1970-01-01T00:00:00.000Z,1500.0,22.0,2023-10-03 09:30:12.052488,5000,PEDAL,0005,
material:1621,1970-01-01T00:00:00.000Z,800.0,93.0,2023-10-05 09:30:23.780033,2000,LIGHT_FRONT,0001,
material:1953,1970-01-01T00:00:00.000Z,1500.0,85.0,2023-10-12 09:30:27.297946,3000,PEDAL,0004,
material:407,1970-01-01T00:00:00.000Z,450.0,84.0,2023-10-21 09:30:13.045870,3000,GLOVES_S,0004,
material:798,1970-01-01T00:00:00.000Z,100.0,19.0,2023-10-17 09:30:16.075421,2000,BIKE_FRAME,0003,
material:1861,1970-01-01T00:00:00.000Z,1200.0,84.0,2023-10-16 09:30:26.336496,2000,VALVE,0005,
material:548,1970-01-01T00:00:00.000Z,350.0,87.0,2023-10-12 09:30:14.224503,5000,GLOVES_L,0001,
material:1797,1970-01-01T00:00:00.000Z,1100.0,81.0,2023-10-04 09:30:25.738219,2000,TUBE_26,0005,
material:510,1970-01-01T00:00:00.000Z,350.0,68.0,2023-10-16 09:30:13.924789,3000,PANTS_S,0003,
material:20,1970-01-01T00:00:00.000Z,950.0,58.0,2023-10-15 09:30:10.267398,3000,RIM_TAPE,0005,
material:337,1970-01-01T00:00:00.000Z,1000.0,48.0,2023-10-26 09:30:12.555781,3000,TIRE_26,0002,
material:449,1970-01-01T00:00:00.000Z,900.0,58.0,2023-10-26 09:30:13.343503,3000,MIRROR,0002,
material:394,1970-01-01T00:00:00.000Z,800.0,47.0,2023-10-09 09:30:12.983707,2000,LIGHT_FRONT,0001,
material:587,1970-01-01T00:00:00.000Z,600.0,69.0,2023-10-19 09:30:14.680920,4000,JACKET_L,0004,
material:1136,1970-01-01T00:00:00.000Z,800.0,11.0,2023-10-16 09:30:19.077926,2000,WATER_BOTTLE,0001,
material:1690,1970-01-01T00:00:00.000Z,100.0,64.0,2023-10-29 09:30:24.460063,2000,BIKE_FRAME,0005,
material:1995,1970-01-01T00:00:00.000Z,950.0,2.0,2023-10-03 09:30:27.673291,1000,HUB_BEARING,0001,
material:322,1970-01-01T00:00:00.000Z,650.0,28.0,2023-10-16 09:30:12.479310,5000,LOCK,0004,
material:1689,1970-01-01T00:00:00.000Z,150.0,63.0,2023-10-15 09:30:24.460049,5000,BIKE_BRAKE,0005,
material:604,1970-01-01T00:00:00.000Z,1100.0,12.0,2023-10-22 09:30:14.791882,3000,TUBE_26,0001,
material:770,1970-01-01T00:00:00.000Z,450.0,98.0,2023-10-05 09:30:15.855937,3000,GLOVES_S,0005,
material:1059,1970-01-01T00:00:00.000Z,1400.0,79.0,2023-10-19 09:30:18.498443,4000,CRANKSET,0001,
material:2261,1970-01-01T00:00:00.000Z,150.0,8.0,2023-10-07 09:30:31.288423,3000,BIKE_SEAT,0003,
material:1945,1970-01-01T00:00:00.000Z,1100.0,35.0,2023-10-27 09:30:27.216618,4000,SPOKE,0001,
material:1754,1970-01-01T00:00:00.000Z,750.0,27.0,2023-10-14 09:30:25.097950,4000,PEDAL_STRAP,0005,
material:569,1970-01-01T00:00:00.000Z,1100.0,57.0,2023-10-03 09:30:14.472908,2000,SPOKE,0005,
material:2122,1970-01-01T00:00:00.000Z,250.0,98.0,2023-10-31 09:30:29.383083,2000,BIKE_HANDLE,0004,
material:1490,1970-01-01T00:00:00.000Z,1000.0,57.0,2023-10-23 09:30:22.316574,5000,TIRE_26,0003,
material:2095,1970-01-01T00:00:00.000Z,450.0,77.0,2023-10-03 09:30:28.987394,3000,JACKET_M,0003,
material:178,1970-01-01T00:00:00.000Z,600.0,17.0,2023-10-30 09:30:11.350555,1000,GLOVES_M,0001,
material:1764,1970-01-01T00:00:00.000Z,950.0,76.0,2023-10-31 09:30:25.222246,5000,RIM_TAPE,0003,
material:257,1970-01-01T00:00:00.000Z,1300.0,89.0,2023-10-20 09:30:11.919706,5000,CHAINRING,0004,
material:626,1970-01-01T00:00:00.000Z,950.0,72.0,2023-10-06 09:30:14.945679,5000,TIRE_28,0002,
material:270,1970-01-01T00:00:00.000Z,1250.0,98.0,2023-10-10 09:30:12.052479,4000,CASSETTE,0003,
material:1199,1970-01-01T00:00:00.000Z,700.0,30.0,2023-10-12 09:30:19.669155,5000,PUMP,0001,
material:490,1970-01-01T00:00:00.000Z,1500.0,6.0,2023-10-23 09:30:13.770911,5000,PEDAL,0003,
material:925,1970-01-01T00:00:00.000Z,1400.0,80.0,2023-10-30 09:30:17.287533,1000,DERAILLEUR,0002,
material:1416,1970-01-01T00:00:00.000Z,750.0,38.0,2023-10-22 09:30:21.766055,3000,LIGHT_REAR,0003,
material:1573,1970-01-01T00:00:00.000Z,300.0,69.0,2023-10-21 09:30:23.155319,5000,BIKE_FORK,0004,
material:384,1970-01-01T00:00:00.000Z,500.0,98.0,2023-10-25 09:30:12.953344,3000,JACKET_S,0004,
material:161,1970-01-01T00:00:00.000Z,1050.0,86.0,2023-10-12 09:30:11.233167,1000,NIPPLE,0001,
material:1993,1970-01-01T00:00:00.000Z,1200.0,69.0,2023-10-13 09:30:27.666133,2000,WHEEL_HUB,0005,
material:1950,1970-01-01T00:00:00.000Z,300.0,28.0,2023-10-17 09:30:27.264229,2000,BIKE_FORK,0003,
material:1305,1970-01-01T00:00:00.000Z,650.0,7.0,2023-10-17 09:30:20.401032,1000,BOTTLE_CAGE,0003,
material:1005,1970-01-01T00:00:00.000Z,350.0,56.0,2023-10-19 09:30:17.929270,1000,GLOVES_L,0003,
material:2277,1970-01-01T00:00:00.000Z,750.0,5.0,2023-10-10 09:30:31.481849,1000,PEDAL_STRAP,0002,
material:978,1970-01-01T00:00:00.000Z,200.0,7.0,2023-10-24 09:30:17.795865,5000,BIKE_CHAIN,0002,
material:285,1970-01-01T00:00:00.000Z,650.0,98.0,2023-10-25 09:30:12.118395,1000,SPEEDOMETER,0005,
material:793,1970-01-01T00:00:00.000Z,200.0,29.0,2023-10-18 09:30:16.072945,1000,BIKE_SPOKE,0004,
material:1290,1970-01-01T00:00:00.000Z,1400.0,27.0,2023-10-03 09:30:20.320080,5000,CRANKSET,0001,
material:1775,1970-01-01T00:00:00.000Z,950.0,55.0,2023-10-28 09:30:25.294769,4000,TIRE_28,0001,
material:1438,1970-01-01T00:00:00.000Z,500.0,46.0,2023-10-29 09:30:21.906899,5000,HELMET_L,0001,
material:423,1970-01-01T00:00:00.000Z,1250.0,37.0,2023-10-17 09:30:13.091113,5000,CHAIN,0003,
material:17,1970-01-01T00:00:00.000Z,1400.0,26.0,2023-10-09 09:30:10.256246,2000,CRANKSET,0002,
material:492,1970-01-01T00:00:00.000Z,350.0,97.0,2023-10-07 09:30:13.786437,4000,GLOVES_L,0005,
material:1337,1970-01-01T00:00:00.000Z,100.0,23.0,2023-10-18 09:30:20.969053,4000,BIKE_FRAME,0005,
material:712,1970-01-01T00:00:00.000Z,150.0,20.0,2023-10-08 09:30:15.549846,1000,BIKE_SEAT,0002,
material:1796,1970-01-01T00:00:00.000Z,300.0,31.0,2023-10-15 09:30:25.695161,2000,BIKE_PEDAL,0005,
material:1179,1970-01-01T00:00:00.000Z,350.0,2.0,2023-10-28 09:30:19.378839,2000,GLOVES_L,0001,
material:444,1970-01-01T00:00:00.000Z,250.0,70.0,2023-10-13 09:30:13.270259,3000,BIKE_RIM,0002,
material:1747,1970-01-01T00:00:00.000Z,200.0,30.0,2023-10-09 09:30:25.047206,4000,BIKE_CHAIN,0003,
material:2187,1970-01-01T00:00:00.000Z,150.0,19.0,2023-10-26 09:30:30.528075,2000,BIKE_SEAT,0004,
material:339,1970-01-01T00:00:00.000Z,450.0,100.0,2023-10-13 09:30:12.581937,1000,GLOVES_S,0004,
material:646,1970-01-01T00:00:00.000Z,1050.0,96.0,2023-11-01 09:30:15.061852,5000,TUBE_28,0001,
material:1117,1970-01-01T00:00:00.000Z,1250.0,82.0,2023-10-09 09:30:18.910069,2000,BRAKE_LEVER,0001,
material:1717,1970-01-01T00:00:00.000Z,950.0,28.0,2023-10-25 09:30:24.790598,4000,RIM_TAPE,0001,
material:710,1970-01-01T00:00:00.000Z,1350.0,8.0,2023-10-23 09:30:15.548938,2000,BOTTOM_BRACKET,0004,
material:412,1970-01-01T00:00:00.000Z,700.0,83.0,2023-10-16 09:30:13.047796,5000,PUMP,0002,
material:1973,1970-01-01T00:00:00.000Z,900.0,45.0,2023-10-26 09:30:27.510725,2000,BIKE_BELL,0005,
material:802,1970-01-01T00:00:00.000Z,200.0,17.0,2023-10-08 09:30:16.110953,2000,BIKE_WHEEL,0001,
material:179,1970-01-01T00:00:00.000Z,450.0,76.0,2023-10-21 09:30:11.350560,2000,JACKET_M,0003,
material:364,1970-01-01T00:00:00.000Z,1400.0,38.0,2023-10-17 09:30:12.739292,3000,CRANKSET,0002,
material:1315,1970-01-01T00:00:00.000Z,1350.0,92.0,2023-10-05 09:30:20.425610,3000,SHIFT_LEVER,0003,
material:776,1970-01-01T00:00:00.000Z,600.0,12.0,2023-10-08 09:30:15.965038,1000,GLOVES_M,0001,
material:1760,1970-01-01T00:00:00.000Z,1200.0,74.0,2023-10-07 09:30:25.171098,1000,WHEEL_HUB,0003,
material:181,1970-01-01T00:00:00.000Z,450.0,35.0,2023-10-13 09:30:11.371003,4000,GLOVES_S,0003,
material:69,1970-01-01T00:00:00.000Z,750.0,94.0,2023-10-25 09:30:10.547885,5000,LIGHT_REAR,0002,
material:2036,1970-01-01T00:00:00.000Z,250.0,25.0,2023-11-01 09:30:28.441050,5000,BIKE_RIM,0004,
material:1961,1970-01-01T00:00:00.000Z,650.0,45.0,2023-10-16 09:30:27.329872,5000,SPEEDOMETER,0002,
material:455,1970-01-01T00:00:00.000Z,1000.0,13.0,2023-10-07 09:30:13.395464,4000,TIRE_26,0003,
material:1355,1970-01-01T00:00:00.000Z,900.0,97.0,2023-10-03 09:30:21.220624,2000,MIRROR,0004,
material:564,1970-01-01T00:00:00.000Z,150.0,70.0,2023-10-15 09:30:14.425492,4000,BIKE_SEAT,0004,
material:2176,1970-01-01T00:00:00.000Z,1200.0,55.0,2023-10-30 09:30:30.467265,2000,WHEEL_HUB,0004,
material:2173,1970-01-01T00:00:00.000Z,1200.0,18.0,2023-10-29 09:30:30.443596,5000,WHEEL_HUB,0005,
material:71,1970-01-01T00:00:00.000Z,650.0,54.0,2023-10-09 09:30:10.547929,2000,SPEEDOMETER,0005,
material:740,1970-01-01T00:00:00.000Z,150.0,67.0,2023-10-10 09:30:15.659388,1000,BIKE_SEAT,0004,
material:950,1970-01-01T00:00:00.000Z,950.0,63.0,2023-10-04 09:30:17.529395,2000,RIM_TAPE,0002,
material:483,1970-01-01T00:00:00.000Z,1400.0,83.0,2023-10-03 09:30:13.759486,4000,CRANKSET,0005,
material:2063,1970-01-01T00:00:00.000Z,600.0,34.0,2023-10-04 09:30:28.846121,1000,GLOVES_M,0001,
material:8,1970-01-01T00:00:00.000Z,1250.0,29.0,2023-10-11 09:30:10.244000,4000,CASSETTE,0005,
material:2253,1970-01-01T00:00:00.000Z,900.0,10.0,2023-10-17 09:30:31.128085,2000,BIKE_BELL,0004,
material:800,1970-01-01T00:00:00.000Z,1050.0,77.0,2023-10-27 09:30:16.100762,1000,NIPPLE,0004,
material:2059,1970-01-01T00:00:00.000Z,350.0,71.0,2023-10-24 09:30:28.832877,3000,HELMET_M,0001,
material:1254,1970-01-01T00:00:00.000Z,600.0,15.0,2023-11-01 09:30:19.972904,4000,GLOVES_M,0003,
material:2294,1970-01-01T00:00:00.000Z,900.0,66.0,2023-10-27 09:30:31.778125,1000,MIRROR,0004,
material:176,1970-01-01T00:00:00.000Z,1100.0,77.0,2023-10-11 09:30:11.327167,3000,TUBE_26,0002,
material:696,1970-01-01T00:00:00.000Z,350.0,53.0,2023-10-04 09:30:15.500045,5000,PANTS_S,0004,
material:1550,1970-01-01T00:00:00.000Z,1250.0,44.0,2023-10-16 09:30:22.848290,3000,CHAIN,0005,
material:1328,1970-01-01T00:00:00.000Z,1100.0,42.0,2023-10-23 09:30:20.680805,4000,TUBE_26,0005,
material:1149,1970-01-01T00:00:00.000Z,350.0,91.0,2023-10-15 09:30:19.128477,3000,HELMET_M,0003,
material:990,1970-01-01T00:00:00.000Z,150.0,17.0,2023-10-30 09:30:17.913139,4000,BIKE_BRAKE,0005,
material:1226,1970-01-01T00:00:00.000Z,350.0,24.0,2023-10-24 09:30:19.797338,3000,HELMET_M,0004,
material:1981,1970-01-01T00:00:00.000Z,250.0,35.0,2023-10-25 09:30:27.649201,3000,BIKE_RIM,0002,
material:768,1970-01-01T00:00:00.000Z,500.0,34.0,2023-10-15 09:30:15.855920,1000,JACKET_S,0005,
material:998,1970-01-01T00:00:00.000Z,350.0,32.0,2023-10-30 09:30:17.920950,5000,HELMET_M,0005,
material:1982,1970-01-01T00:00:00.000Z,150.0,76.0,2023-10-19 09:30:27.649215,2000,BIKE_SEAT,0004,
material:2210,1970-01-01T00:00:00.000Z,450.0,63.0,2023-10-14 09:30:30.672514,5000,GLOVES_S,0005,
material:1074,1970-01-01T00:00:00.000Z,350.0,71.0,2023-10-17 09:30:18.569310,5000,PANTS_S,0001,
material:1875,1970-01-01T00:00:00.000Z,1200.0,100.0,2023-10-11 09:30:26.420936,2000,VALVE,0005,
material:853,1970-01-01T00:00:00.000Z,1250.0,48.0,2023-10-12 09:30:16.574959,3000,CASSETTE,0002,
material:1824,1970-01-01T00:00:00.000Z,650.0,4.0,2023-10-22 09:30:26.061197,5000,BOTTLE_CAGE,0002,
material:2105,1970-01-01T00:00:00.000Z,900.0,32.0,2023-10-29 09:30:29.061144,4000,BIKE_BELL,0004,
material:260,1970-01-01T00:00:00.000Z,950.0,90.0,2023-10-26 09:30:11.937327,5000,TIRE_28,0001,
material:763,1970-01-01T00:00:00.000Z,900.0,63.0,2023-10-13 09:30:15.793719,4000,BIKE_BELL,0001,
material:300,1970-01-01T00:00:00.000Z,500.0,46.0,2023-10-15 09:30:12.236783,1000,JACKET_S,0002,
material:578,1970-01-01T00:00:00.000Z,1100.0,24.0,2023-10-08 09:30:14.600495,3000,SPOKE,0005,
material:2094,1970-01-01T00:00:00.000Z,500.0,56.0,2023-10-24 09:30:28.987376,5000,HELMET_L,0003,
material:2046,1970-01-01T00:00:00.000Z,700.0,59.0,2023-10-05 09:30:28.628130,2000,PUMP,0004,
material:230,1970-01-01T00:00:00.000Z,750.0,14.0,2023-10-28 09:30:11.661114,1000,LIGHT_REAR,0004,
material:406,1970-01-01T00:00:00.000Z,1200.0,34.0,2023-10-07 09:30:13.043145,3000,VALVE,0003,
material:1758,1970-01-01T00:00:00.000Z,1200.0,39.0,2023-10-03 09:30:25.171090,4000,VALVE,0004,
material:356,1970-01-01T00:00:00.000Z,1000.0,92.0,2023-10-08 09:30:12.677128,5000,TIRE_26,0004,
material:1893,1970-01-01T00:00:00.000Z,1200.0,66.0,2023-10-29 09:30:26.643422,2000,VALVE,0004,
material:2078,1970-01-01T00:00:00.000Z,650.0,100.0,2023-10-13 09:30:28.920324,3000,BOTTLE_CAGE,0004,
material:1066,1970-01-01T00:00:00.000Z,350.0,33.0,2023-10-10 09:30:18.540821,5000,GLOVES_L,0004,
material:2106,1970-01-01T00:00:00.000Z,800.0,73.0,2023-10-14 09:30:29.061148,5000,LIGHT_FRONT,0005,
material:1095,1970-01-01T00:00:00.000Z,1250.0,81.0,2023-10-27 09:30:18.682148,1000,CASSETTE,0003,
material:1702,1970-01-01T00:00:00.000Z,950.0,38.0,2023-10-16 09:30:24.515416,3000,RIM_TAPE,0004,
material:744,1970-01-01T00:00:00.000Z,1250.0,99.0,2023-10-15 09:30:15.662633,5000,CHAIN,0004,
material:183,1970-01-01T00:00:00.000Z,350.0,82.0,2023-10-08 09:30:11.371012,5000,GLOVES_L,0002,
material:1767,1970-01-01T00:00:00.000Z,350.0,22.0,2023-10-25 09:30:25.261374,1000,HELMET_M,0004,
material:241,1970-01-01T00:00:00.000Z,450.0,13.0,2023-10-19 09:30:11.848636,1000,GLOVES_S,0004,
material:1009,1970-01-01T00:00:00.000Z,1050.0,76.0,2023-10-25 09:30:17.935396,5000,NIPPLE,0005,
material:1507,1970-01-01T00:00:00.000Z,1350.0,69.0,2023-10-16 09:30:22.395428,2000,BOTTOM_BRACKET,0002,
material:386,1970-01-01T00:00:00.000Z,200.0,20.0,2023-10-18 09:30:12.959536,1000,BIKE_CHAIN,0005,
material:1870,1970-01-01T00:00:00.000Z,1100.0,93.0,2023-10-30 09:30:26.368395,5000,SPOKE,0004,
material:1722,1970-01-01T00:00:00.000Z,500.0,66.0,2023-10-08 09:30:24.795199,3000,HELMET_L,0001,
material:435,1970-01-01T00:00:00.000Z,1250.0,16.0,2023-10-12 09:30:13.134506,2000,BRAKE_LEVER,0002,
material:1997,1970-01-01T00:00:00.000Z,950.0,70.0,2023-10-03 09:30:27.673308,5000,RIM_TAPE,0004,
material:274,1970-01-01T00:00:00.000Z,1500.0,28.0,2023-10-09 09:30:12.087295,5000,CABLE,0005,
material:529,1970-01-01T00:00:00.000Z,650.0,47.0,2023-10-10 09:30:13.995944,1000,LOCK,0005,
material:1849,1970-01-01T00:00:00.000Z,1050.0,29.0,2023-10-16 09:30:26.240109,4000,TUBE_28,0003,
material:292,1970-01-01T00:00:00.000Z,1050.0,22.0,2023-10-18 09:30:12.147700,3000,TUBE_28,0004,
material:1724,1970-01-01T00:00:00.000Z,400.0,10.0,2023-10-08 09:30:24.795207,2000,HELMET_S,0002,
material:888,1970-01-01T00:00:00.000Z,1200.0,87.0,2023-10-28 09:30:16.840698,5000,VALVE,0002,
material:387,1970-01-01T00:00:00.000Z,150.0,47.0,2023-10-20 09:30:12.959545,1000,BIKE_SEAT,0002,
material:62,1970-01-01T00:00:00.000Z,350.0,97.0,2023-10-16 09:30:10.525414,3000,PANTS_S,0004,
material:2230,1970-01-01T00:00:00.000Z,700.0,69.0,2023-10-10 09:30:30.920806,3000,PUMP,0003,
material:1405,1970-01-01T00:00:00.000Z,1250.0,5.0,2023-10-12 09:30:21.570195,4000,CASSETTE,0001,
material:1877,1970-01-01T00:00:00.000Z,1050.0,17.0,2023-10-12 09:30:26.420948,2000,TUBE_28,0005,
material:966,1970-01-01T00:00:00.000Z,200.0,14.0,2023-10-08 09:30:17.642937,4000,BIKE_WHEEL,0003,
