ocel_id,ocel_time,PaymentMethodZLSCH,AmountDMBTR,new_value,ocel_changed_field
payment:806,1970-01-01T00:00:00.000Z,C: Bank Collection,121500.0,,
payment:806,2024-06-25T22:41:00.000Z,,,,AmountDMBTR
payment:806,2024-06-25T22:41:00.000Z,,,,PaymentMethodZLSCH
payment:806,2024-06-28T18:22:00.000Z,,,,AmountDMBTR
payment:806,2024-06-28T18:22:00.000Z,,,,PaymentMethodZLSCH
payment:806,2024-07-04T16:40:00.000Z,,,,AmountDMBTR
payment:806,2024-07-04T16:40:00.000Z,,,,PaymentMethodZLSCH
payment:806,2024-07-08T18:58:00.000Z,,,,AmountDMBTR
payment:806,2024-07-08T18:58:00.000Z,,,,PaymentMethodZLSCH
payment:586,1970-01-01T00:00:00.000Z,D:Direct Debit,31250.0,,
payment:586,2023-12-09T17:11:00.000Z,,,,AmountDMBTR
payment:586,2023-12-09T17:11:00.000Z,,,,PaymentMethodZLSCH
payment:250,1970-01-01T00:00:00.000Z,C: Bank Collection,1250.0,,
payment:250,2022-12-26T02:28:00.000Z,,,,AmountDMBTR
payment:250,2022-12-26T02:28:00.000Z,,,,PaymentMethodZLSCH
payment:885,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,31500.0,,
payment:885,2024-09-21T18:22:00.000Z,,,,AmountDMBTR
payment:885,2024-09-21T18:22:00.000Z,,,,PaymentMethodZLSCH
payment:221,1970-01-01T00:00:00.000Z,D:Direct Debit,22200.0,,
payment:221,2022-11-09T10:00:00.000Z,,,,AmountDMBTR
payment:221,2022-11-09T10:00:00.000Z,,,,PaymentMethodZLSCH
payment:221,2022-11-09T15:33:00.000Z,,,,AmountDMBTR
payment:221,2022-11-09T15:33:00.000Z,,,,PaymentMethodZLSCH
payment:8,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,34400.0,,
payment:8,2022-05-02T16:03:00.000Z,,,,AmountDMBTR
payment:8,2022-05-02T16:03:00.000Z,,,,PaymentMethodZLSCH
payment:8,2022-05-03T13:58:00.000Z,,,,AmountDMBTR
payment:8,2022-05-03T13:58:00.000Z,,,,PaymentMethodZLSCH
payment:110,1970-01-01T00:00:00.000Z,D:Direct Debit,18050.0,,
payment:110,2022-08-05T14:56:00.000Z,,,,AmountDMBTR
payment:110,2022-08-05T14:56:00.000Z,,,,PaymentMethodZLSCH
payment:110,2022-08-08T03:48:00.000Z,,,,AmountDMBTR
payment:110,2022-08-08T03:48:00.000Z,,,,PaymentMethodZLSCH
payment:48,1970-01-01T00:00:00.000Z,C: Bank Collection,89700.0,,
payment:48,2022-06-04T08:44:00.000Z,,,,AmountDMBTR
payment:48,2022-06-04T08:44:00.000Z,,,,PaymentMethodZLSCH
payment:48,2022-06-09T08:11:00.000Z,,,,AmountDMBTR
payment:48,2022-06-09T08:11:00.000Z,,,,PaymentMethodZLSCH
payment:130,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,15650.0,,
payment:130,2022-08-24T00:44:00.000Z,,,,AmountDMBTR
payment:130,2022-08-24T00:44:00.000Z,,,,PaymentMethodZLSCH
payment:797,1970-01-01T00:00:00.000Z,C: Bank Collection,15400.0,,
payment:797,2024-06-15T13:10:00.000Z,,,,AmountDMBTR
payment:797,2024-06-15T13:10:00.000Z,,,,PaymentMethodZLSCH
payment:825,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,47450.0,,
payment:825,2024-07-14T09:41:00.000Z,,,,AmountDMBTR
payment:825,2024-07-14T09:41:00.000Z,,,,PaymentMethodZLSCH
payment:673,1970-01-01T00:00:00.000Z,C: Bank Collection,114800.0,,
payment:673,2024-02-20T21:16:00.000Z,,,,AmountDMBTR
payment:673,2024-02-20T21:16:00.000Z,,,,PaymentMethodZLSCH
payment:921,1970-01-01T00:00:00.000Z,D:Direct Debit,34500.0,,
payment:921,2024-10-21T04:28:00.000Z,,,,AmountDMBTR
payment:921,2024-10-21T04:28:00.000Z,,,,PaymentMethodZLSCH
payment:288,1970-01-01T00:00:00.000Z,C: Bank Collection,3000.0,,
payment:288,2023-02-15T13:17:00.000Z,,,,AmountDMBTR
payment:288,2023-02-15T13:17:00.000Z,,,,PaymentMethodZLSCH
payment:348,1970-01-01T00:00:00.000Z,C: Bank Collection,115500.0,,
payment:348,2023-04-06T19:31:00.000Z,,,,AmountDMBTR
payment:348,2023-04-06T19:31:00.000Z,,,,PaymentMethodZLSCH
payment:549,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,53100.0,,
payment:549,2023-10-27T07:02:00.000Z,,,,AmountDMBTR
payment:549,2023-10-27T07:02:00.000Z,,,,PaymentMethodZLSCH
payment:592,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,72800.0,,
payment:592,2023-12-08T10:15:00.000Z,,,,AmountDMBTR
payment:592,2023-12-08T10:15:00.000Z,,,,PaymentMethodZLSCH
payment:66,1970-01-01T00:00:00.000Z,D:Direct Debit,50350.0,,
payment:66,2022-06-13T11:12:00.000Z,,,,AmountDMBTR
payment:66,2022-06-13T11:12:00.000Z,,,,PaymentMethodZLSCH
payment:664,1970-01-01T00:00:00.000Z,C: Bank Collection,45250.0,,
payment:664,2024-02-16T12:30:00.000Z,,,,AmountDMBTR
payment:664,2024-02-16T12:30:00.000Z,,,,PaymentMethodZLSCH
payment:664,2024-02-20T03:54:00.000Z,,,,AmountDMBTR
payment:664,2024-02-20T03:54:00.000Z,,,,PaymentMethodZLSCH
payment:344,1970-01-01T00:00:00.000Z,D:Direct Debit,2400.0,,
payment:344,2023-04-05T17:55:00.000Z,,,,AmountDMBTR
payment:344,2023-04-05T17:55:00.000Z,,,,PaymentMethodZLSCH
payment:344,2023-04-08T01:45:00.000Z,,,,AmountDMBTR
payment:344,2023-04-08T01:45:00.000Z,,,,PaymentMethodZLSCH
payment:344,2023-04-10T13:11:00.000Z,,,,AmountDMBTR
payment:344,2023-04-10T13:11:00.000Z,,,,PaymentMethodZLSCH
payment:344,2023-04-18T14:32:00.000Z,,,,AmountDMBTR
payment:344,2023-04-18T14:32:00.000Z,,,,PaymentMethodZLSCH
payment:225,1970-01-01T00:00:00.000Z,D:Direct Debit,11050.0,,
payment:225,2022-11-19T16:37:00.000Z,,,,AmountDMBTR
payment:225,2022-11-19T16:37:00.000Z,,,,PaymentMethodZLSCH
payment:731,1970-01-01T00:00:00.000Z,C: Bank Collection,104350.0,,
payment:731,2024-04-21T02:41:00.000Z,,,,AmountDMBTR
payment:731,2024-04-21T02:41:00.000Z,,,,PaymentMethodZLSCH
payment:731,2024-04-26T23:36:00.000Z,,,,AmountDMBTR
payment:731,2024-04-26T23:36:00.000Z,,,,PaymentMethodZLSCH
payment:731,2024-05-03T18:17:00.000Z,,,,AmountDMBTR
payment:731,2024-05-03T18:17:00.000Z,,,,PaymentMethodZLSCH
payment:143,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,92000.0,,
payment:143,2022-09-02T16:03:00.000Z,,,,AmountDMBTR
payment:143,2022-09-02T16:03:00.000Z,,,,PaymentMethodZLSCH
payment:881,1970-01-01T00:00:00.000Z,C: Bank Collection,49350.0,,
payment:881,2024-09-16T10:18:00.000Z,,,,AmountDMBTR
payment:881,2024-09-16T10:18:00.000Z,,,,PaymentMethodZLSCH
payment:280,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,115450.0,,
payment:280,2023-01-27T02:00:00.000Z,,,,AmountDMBTR
payment:280,2023-01-27T02:00:00.000Z,,,,PaymentMethodZLSCH
payment:872,1970-01-01T00:00:00.000Z,D:Direct Debit,48750.0,,
payment:872,2024-09-05T18:03:00.000Z,,,,AmountDMBTR
payment:872,2024-09-05T18:03:00.000Z,,,,PaymentMethodZLSCH
payment:419,1970-01-01T00:00:00.000Z,C: Bank Collection,83300.0,,
payment:419,2023-06-24T03:56:00.000Z,,,,AmountDMBTR
payment:419,2023-06-24T03:56:00.000Z,,,,PaymentMethodZLSCH
payment:419,2023-07-01T07:44:00.000Z,,,,AmountDMBTR
payment:419,2023-07-01T07:44:00.000Z,,,,PaymentMethodZLSCH
payment:299,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,76800.0,,
payment:299,2023-02-22T19:28:00.000Z,,,,AmountDMBTR
payment:299,2023-02-22T19:28:00.000Z,,,,PaymentMethodZLSCH
payment:60,1970-01-01T00:00:00.000Z,D:Direct Debit,72550.0,,
payment:60,2022-06-09T07:50:00.000Z,,,,AmountDMBTR
payment:60,2022-06-09T07:50:00.000Z,,,,PaymentMethodZLSCH
payment:801,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,11200.0,,
payment:801,2024-06-17T09:00:00.000Z,,,,AmountDMBTR
payment:801,2024-06-17T09:00:00.000Z,,,,PaymentMethodZLSCH
payment:42,1970-01-01T00:00:00.000Z,C: Bank Collection,79950.0,,
payment:42,2022-05-31T08:10:00.000Z,,,,AmountDMBTR
payment:42,2022-05-31T08:10:00.000Z,,,,PaymentMethodZLSCH
payment:42,2022-06-05T01:26:00.000Z,,,,AmountDMBTR
payment:42,2022-06-05T01:26:00.000Z,,,,PaymentMethodZLSCH
payment:107,1970-01-01T00:00:00.000Z,D:Direct Debit,141000.0,,
payment:107,2022-07-27T12:28:00.000Z,,,,AmountDMBTR
payment:107,2022-07-27T12:28:00.000Z,,,,PaymentMethodZLSCH
payment:766,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,99400.0,,
payment:766,2024-05-19T09:18:00.000Z,,,,AmountDMBTR
payment:766,2024-05-19T09:18:00.000Z,,,,PaymentMethodZLSCH
payment:766,2024-05-26T15:58:00.000Z,,,,AmountDMBTR
payment:766,2024-05-26T15:58:00.000Z,,,,PaymentMethodZLSCH
payment:476,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,110600.0,,
payment:476,2023-08-16T04:33:00.000Z,,,,AmountDMBTR
payment:476,2023-08-16T04:33:00.000Z,,,,PaymentMethodZLSCH
payment:45,1970-01-01T00:00:00.000Z,C: Bank Collection,90000.0,,
payment:45,2022-06-02T01:58:00.000Z,,,,AmountDMBTR
payment:45,2022-06-02T01:58:00.000Z,,,,PaymentMethodZLSCH
payment:604,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,68250.0,,
payment:604,2023-12-19T23:40:00.000Z,,,,AmountDMBTR
payment:604,2023-12-19T23:40:00.000Z,,,,PaymentMethodZLSCH
payment:495,1970-01-01T00:00:00.000Z,C: Bank Collection,11700.0,,
payment:495,2023-09-06T04:01:00.000Z,,,,AmountDMBTR
payment:495,2023-09-06T04:01:00.000Z,,,,PaymentMethodZLSCH
payment:500,1970-01-01T00:00:00.000Z,C: Bank Collection,111250.0,,
payment:500,2023-09-13T00:35:00.000Z,,,,AmountDMBTR
payment:500,2023-09-13T00:35:00.000Z,,,,PaymentMethodZLSCH
payment:496,1970-01-01T00:00:00.000Z,C: Bank Collection,11250.0,,
payment:496,2023-09-05T17:28:00.000Z,,,,AmountDMBTR
payment:496,2023-09-05T17:28:00.000Z,,,,PaymentMethodZLSCH
payment:233,1970-01-01T00:00:00.000Z,D:Direct Debit,166800.0,,
payment:233,2022-11-25T06:38:00.000Z,,,,AmountDMBTR
payment:233,2022-11-25T06:38:00.000Z,,,,PaymentMethodZLSCH
payment:245,1970-01-01T00:00:00.000Z,C: Bank Collection,18750.0,,
payment:245,2022-12-17T10:32:00.000Z,,,,AmountDMBTR
payment:245,2022-12-17T10:32:00.000Z,,,,PaymentMethodZLSCH
payment:693,1970-01-01T00:00:00.000Z,D:Direct Debit,1000.0,,
payment:693,2024-03-08T11:32:00.000Z,,,,AmountDMBTR
payment:693,2024-03-08T11:32:00.000Z,,,,PaymentMethodZLSCH
payment:408,1970-01-01T00:00:00.000Z,C: Bank Collection,46850.0,,
payment:408,2023-06-18T17:56:00.000Z,,,,AmountDMBTR
payment:408,2023-06-18T17:56:00.000Z,,,,PaymentMethodZLSCH
payment:408,2023-06-20T10:28:00.000Z,,,,AmountDMBTR
payment:408,2023-06-20T10:28:00.000Z,,,,PaymentMethodZLSCH
payment:318,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,9100.0,,
payment:318,2023-03-14T21:01:00.000Z,,,,AmountDMBTR
payment:318,2023-03-14T21:01:00.000Z,,,,PaymentMethodZLSCH
payment:679,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,24300.0,,
payment:679,2024-02-24T21:51:00.000Z,,,,AmountDMBTR
payment:679,2024-02-24T21:51:00.000Z,,,,PaymentMethodZLSCH
payment:40,1970-01-01T00:00:00.000Z,C: Bank Collection,14950.0,,
payment:40,2022-05-31T19:52:00.000Z,,,,AmountDMBTR
payment:40,2022-05-31T19:52:00.000Z,,,,PaymentMethodZLSCH
payment:13,1970-01-01T00:00:00.000Z,D:Direct Debit,115600.0,,
payment:13,2022-05-07T02:37:00.000Z,,,,AmountDMBTR
payment:13,2022-05-07T02:37:00.000Z,,,,PaymentMethodZLSCH
payment:353,1970-01-01T00:00:00.000Z,C: Bank Collection,63000.0,,
payment:353,2023-04-16T18:55:00.000Z,,,,AmountDMBTR
payment:353,2023-04-16T18:55:00.000Z,,,,PaymentMethodZLSCH
payment:154,1970-01-01T00:00:00.000Z,D:Direct Debit,47500.0,,
payment:154,2022-09-13T10:20:00.000Z,,,,AmountDMBTR
payment:154,2022-09-13T10:20:00.000Z,,,,PaymentMethodZLSCH
payment:99,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,37050.0,,
payment:99,2022-07-24T05:23:00.000Z,,,,AmountDMBTR
payment:99,2022-07-24T05:23:00.000Z,,,,PaymentMethodZLSCH
payment:291,1970-01-01T00:00:00.000Z,D:Direct Debit,152350.0,,
payment:291,2023-02-22T02:19:00.000Z,,,,AmountDMBTR
payment:291,2023-02-22T02:19:00.000Z,,,,PaymentMethodZLSCH
payment:374,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,16000.0,,
payment:374,2023-05-10T14:41:00.000Z,,,,AmountDMBTR
payment:374,2023-05-10T14:41:00.000Z,,,,PaymentMethodZLSCH
payment:417,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,18300.0,,
payment:417,2023-06-22T20:45:00.000Z,,,,AmountDMBTR
payment:417,2023-06-22T20:45:00.000Z,,,,PaymentMethodZLSCH
payment:713,1970-01-01T00:00:00.000Z,D:Direct Debit,31850.0,,
payment:713,2024-03-28T12:40:00.000Z,,,,AmountDMBTR
payment:713,2024-03-28T12:40:00.000Z,,,,PaymentMethodZLSCH
payment:62,1970-01-01T00:00:00.000Z,C: Bank Collection,65100.0,,
payment:62,2022-06-11T03:46:00.000Z,,,,AmountDMBTR
payment:62,2022-06-11T03:46:00.000Z,,,,PaymentMethodZLSCH
payment:479,1970-01-01T00:00:00.000Z,D:Direct Debit,52200.0,,
payment:479,2023-08-19T05:24:00.000Z,,,,AmountDMBTR
payment:479,2023-08-19T05:24:00.000Z,,,,PaymentMethodZLSCH
payment:337,1970-01-01T00:00:00.000Z,C: Bank Collection,15300.0,,
payment:337,2023-03-31T22:29:00.000Z,,,,AmountDMBTR
payment:337,2023-03-31T22:29:00.000Z,,,,PaymentMethodZLSCH
payment:663,1970-01-01T00:00:00.000Z,D:Direct Debit,94500.0,,
payment:663,2024-02-12T09:53:00.000Z,,,,AmountDMBTR
payment:663,2024-02-12T09:53:00.000Z,,,,PaymentMethodZLSCH
payment:378,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,99400.0,,
payment:378,2023-05-13T11:58:00.000Z,,,,AmountDMBTR
payment:378,2023-05-13T11:58:00.000Z,,,,PaymentMethodZLSCH
payment:175,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,29100.0,,
payment:175,2022-09-23T09:16:00.000Z,,,,AmountDMBTR
payment:175,2022-09-23T09:16:00.000Z,,,,PaymentMethodZLSCH
payment:492,1970-01-01T00:00:00.000Z,C: Bank Collection,25350.0,,
payment:492,2023-09-11T20:26:00.000Z,,,,AmountDMBTR
payment:492,2023-09-11T20:26:00.000Z,,,,PaymentMethodZLSCH
payment:492,2023-09-13T08:30:00.000Z,,,,AmountDMBTR
payment:492,2023-09-13T08:30:00.000Z,,,,PaymentMethodZLSCH
payment:108,1970-01-01T00:00:00.000Z,D:Direct Debit,9800.0,,
payment:108,2022-08-02T02:46:00.000Z,,,,AmountDMBTR
payment:108,2022-08-02T02:46:00.000Z,,,,PaymentMethodZLSCH
payment:279,1970-01-01T00:00:00.000Z,C: Bank Collection,50400.0,,
payment:279,2023-01-30T23:20:00.000Z,,,,AmountDMBTR
payment:279,2023-01-30T23:20:00.000Z,,,,PaymentMethodZLSCH
payment:279,2023-02-04T16:46:00.000Z,,,,AmountDMBTR
payment:279,2023-02-04T16:46:00.000Z,,,,PaymentMethodZLSCH
payment:151,1970-01-01T00:00:00.000Z,C: Bank Collection,57400.0,,
payment:151,2022-09-12T01:26:00.000Z,,,,AmountDMBTR
payment:151,2022-09-12T01:26:00.000Z,,,,PaymentMethodZLSCH
payment:413,1970-01-01T00:00:00.000Z,C: Bank Collection,275250.0,,
payment:413,2023-06-18T22:27:00.000Z,,,,AmountDMBTR
payment:413,2023-06-18T22:27:00.000Z,,,,PaymentMethodZLSCH
payment:185,1970-01-01T00:00:00.000Z,D:Direct Debit,47350.0,,
payment:185,2022-09-29T19:22:00.000Z,,,,AmountDMBTR
payment:185,2022-09-29T19:22:00.000Z,,,,PaymentMethodZLSCH
payment:381,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,9900.0,,
payment:381,2023-05-20T15:04:00.000Z,,,,AmountDMBTR
payment:381,2023-05-20T15:04:00.000Z,,,,PaymentMethodZLSCH
payment:381,2023-05-26T06:10:00.000Z,,,,AmountDMBTR
payment:381,2023-05-26T06:10:00.000Z,,,,PaymentMethodZLSCH
payment:636,1970-01-01T00:00:00.000Z,D:Direct Debit,17700.0,,
payment:636,2024-01-12T06:24:00.000Z,,,,AmountDMBTR
payment:636,2024-01-12T06:24:00.000Z,,,,PaymentMethodZLSCH
payment:887,1970-01-01T00:00:00.000Z,C: Bank Collection,9000.0,,
payment:887,2024-09-22T17:06:00.000Z,,,,AmountDMBTR
payment:887,2024-09-22T17:06:00.000Z,,,,PaymentMethodZLSCH
payment:710,1970-01-01T00:00:00.000Z,C: Bank Collection,81300.0,,
payment:710,2024-03-27T09:48:00.000Z,,,,AmountDMBTR
payment:710,2024-03-27T09:48:00.000Z,,,,PaymentMethodZLSCH
payment:370,1970-01-01T00:00:00.000Z,C: Bank Collection,22700.0,,
payment:370,2023-05-01T11:57:00.000Z,,,,AmountDMBTR
payment:370,2023-05-01T11:57:00.000Z,,,,PaymentMethodZLSCH
payment:370,2023-05-03T06:16:00.000Z,,,,AmountDMBTR
payment:370,2023-05-03T06:16:00.000Z,,,,PaymentMethodZLSCH
payment:537,1970-01-01T00:00:00.000Z,C: Bank Collection,65100.0,,
payment:537,2023-10-13T13:43:00.000Z,,,,AmountDMBTR
payment:537,2023-10-13T13:43:00.000Z,,,,PaymentMethodZLSCH
payment:410,1970-01-01T00:00:00.000Z,D:Direct Debit,148100.0,,
payment:410,2023-06-20T05:51:00.000Z,,,,AmountDMBTR
payment:410,2023-06-20T05:51:00.000Z,,,,PaymentMethodZLSCH
payment:721,1970-01-01T00:00:00.000Z,D:Direct Debit,31800.0,,
payment:721,2024-04-16T15:52:00.000Z,,,,AmountDMBTR
payment:721,2024-04-16T15:52:00.000Z,,,,PaymentMethodZLSCH
payment:824,1970-01-01T00:00:00.000Z,C: Bank Collection,24850.0,,
payment:824,2024-07-15T09:27:00.000Z,,,,AmountDMBTR
payment:824,2024-07-15T09:27:00.000Z,,,,PaymentMethodZLSCH
payment:322,1970-01-01T00:00:00.000Z,C: Bank Collection,6300.0,,
payment:322,2023-03-20T13:35:00.000Z,,,,AmountDMBTR
payment:322,2023-03-20T13:35:00.000Z,,,,PaymentMethodZLSCH
payment:322,2023-03-20T21:15:00.000Z,,,,AmountDMBTR
payment:322,2023-03-20T21:15:00.000Z,,,,PaymentMethodZLSCH
payment:556,1970-01-01T00:00:00.000Z,C: Bank Collection,14200.0,,
payment:556,2023-11-08T19:27:00.000Z,,,,AmountDMBTR
payment:556,2023-11-08T19:27:00.000Z,,,,PaymentMethodZLSCH
payment:556,2023-11-10T03:04:00.000Z,,,,AmountDMBTR
payment:556,2023-11-10T03:04:00.000Z,,,,PaymentMethodZLSCH
payment:556,2023-11-21T01:00:00.000Z,,,,AmountDMBTR
payment:556,2023-11-21T01:00:00.000Z,,,,PaymentMethodZLSCH
payment:493,1970-01-01T00:00:00.000Z,C: Bank Collection,64500.0,,
payment:493,2023-09-10T23:49:00.000Z,,,,AmountDMBTR
payment:493,2023-09-10T23:49:00.000Z,,,,PaymentMethodZLSCH
payment:414,1970-01-01T00:00:00.000Z,D:Direct Debit,49400.0,,
payment:414,2023-06-15T22:52:00.000Z,,,,AmountDMBTR
payment:414,2023-06-15T22:52:00.000Z,,,,PaymentMethodZLSCH
payment:272,1970-01-01T00:00:00.000Z,C: Bank Collection,112500.0,,
payment:272,2023-01-22T10:13:00.000Z,,,,AmountDMBTR
payment:272,2023-01-22T10:13:00.000Z,,,,PaymentMethodZLSCH
payment:69,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,44700.0,,
payment:69,2022-06-20T23:00:00.000Z,,,,AmountDMBTR
payment:69,2022-06-20T23:00:00.000Z,,,,PaymentMethodZLSCH
payment:832,1970-01-01T00:00:00.000Z,D:Direct Debit,65000.0,,
payment:832,2024-08-04T16:53:00.000Z,,,,AmountDMBTR
payment:832,2024-08-04T16:53:00.000Z,,,,PaymentMethodZLSCH
payment:889,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,83750.0,,
payment:889,2024-09-21T05:54:00.000Z,,,,AmountDMBTR
payment:889,2024-09-21T05:54:00.000Z,,,,PaymentMethodZLSCH
payment:1,1970-01-01T00:00:00.000Z,C: Bank Collection,63900.0,,
payment:1,2022-04-24T14:58:00.000Z,,,,AmountDMBTR
payment:1,2022-04-24T14:58:00.000Z,,,,PaymentMethodZLSCH
payment:752,1970-01-01T00:00:00.000Z,C: Bank Collection,60800.0,,
payment:752,2024-05-10T20:18:00.000Z,,,,AmountDMBTR
payment:752,2024-05-10T20:18:00.000Z,,,,PaymentMethodZLSCH
payment:156,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,86800.0,,
payment:156,2022-09-15T02:10:00.000Z,,,,AmountDMBTR
payment:156,2022-09-15T02:10:00.000Z,,,,PaymentMethodZLSCH
payment:668,1970-01-01T00:00:00.000Z,C: Bank Collection,37650.0,,
payment:668,2024-02-22T02:20:00.000Z,,,,AmountDMBTR
payment:668,2024-02-22T02:20:00.000Z,,,,PaymentMethodZLSCH
payment:509,1970-01-01T00:00:00.000Z,C: Bank Collection,100100.0,,
payment:509,2023-09-21T13:43:00.000Z,,,,AmountDMBTR
payment:509,2023-09-21T13:43:00.000Z,,,,PaymentMethodZLSCH
payment:509,2023-09-21T14:45:00.000Z,,,,AmountDMBTR
payment:509,2023-09-21T14:45:00.000Z,,,,PaymentMethodZLSCH
payment:303,1970-01-01T00:00:00.000Z,C: Bank Collection,136300.0,,
payment:303,2023-02-24T16:39:00.000Z,,,,AmountDMBTR
payment:303,2023-02-24T16:39:00.000Z,,,,PaymentMethodZLSCH
payment:303,2023-02-27T14:21:00.000Z,,,,AmountDMBTR
payment:303,2023-02-27T14:21:00.000Z,,,,PaymentMethodZLSCH
payment:439,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,181050.0,,
payment:439,2023-07-20T15:54:00.000Z,,,,AmountDMBTR
payment:439,2023-07-20T15:54:00.000Z,,,,PaymentMethodZLSCH
payment:226,1970-01-01T00:00:00.000Z,C: Bank Collection,18850.0,,
payment:226,2022-11-13T05:25:00.000Z,,,,AmountDMBTR
payment:226,2022-11-13T05:25:00.000Z,,,,PaymentMethodZLSCH
payment:795,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,5400.0,,
payment:795,2024-06-12T14:36:00.000Z,,,,AmountDMBTR
payment:795,2024-06-12T14:36:00.000Z,,,,PaymentMethodZLSCH
payment:364,1970-01-01T00:00:00.000Z,D:Direct Debit,31500.0,,
payment:364,2023-04-28T11:10:00.000Z,,,,AmountDMBTR
payment:364,2023-04-28T11:10:00.000Z,,,,PaymentMethodZLSCH
payment:394,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,21000.0,,
payment:394,2023-06-04T00:58:00.000Z,,,,AmountDMBTR
payment:394,2023-06-04T00:58:00.000Z,,,,PaymentMethodZLSCH
payment:43,1970-01-01T00:00:00.000Z,D:Direct Debit,34500.0,,
payment:43,2022-06-02T11:13:00.000Z,,,,AmountDMBTR
payment:43,2022-06-02T11:13:00.000Z,,,,PaymentMethodZLSCH
payment:43,2022-06-03T15:09:00.000Z,,,,AmountDMBTR
payment:43,2022-06-03T15:09:00.000Z,,,,PaymentMethodZLSCH
payment:282,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,38600.0,,
payment:282,2023-02-06T22:19:00.000Z,,,,AmountDMBTR
payment:282,2023-02-06T22:19:00.000Z,,,,PaymentMethodZLSCH
payment:267,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,80400.0,,
payment:267,2023-01-15T14:18:00.000Z,,,,AmountDMBTR
payment:267,2023-01-15T14:18:00.000Z,,,,PaymentMethodZLSCH
payment:267,2023-01-18T05:00:00.000Z,,,,AmountDMBTR
payment:267,2023-01-18T05:00:00.000Z,,,,PaymentMethodZLSCH
payment:689,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,56550.0,,
payment:689,2024-03-04T13:01:00.000Z,,,,AmountDMBTR
payment:689,2024-03-04T13:01:00.000Z,,,,PaymentMethodZLSCH
payment:328,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,3400.0,,
payment:328,2023-03-16T17:09:00.000Z,,,,AmountDMBTR
payment:328,2023-03-16T17:09:00.000Z,,,,PaymentMethodZLSCH
payment:914,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,3750.0,,
payment:914,2024-10-16T04:08:00.000Z,,,,AmountDMBTR
payment:914,2024-10-16T04:08:00.000Z,,,,PaymentMethodZLSCH
payment:87,1970-01-01T00:00:00.000Z,D:Direct Debit,251100.0,,
payment:87,2022-07-05T13:12:00.000Z,,,,AmountDMBTR
payment:87,2022-07-05T13:12:00.000Z,,,,PaymentMethodZLSCH
payment:87,2022-07-08T02:09:00.000Z,,,,AmountDMBTR
payment:87,2022-07-08T02:09:00.000Z,,,,PaymentMethodZLSCH
payment:95,1970-01-01T00:00:00.000Z,D:Direct Debit,29150.0,,
payment:95,2022-07-14T02:35:00.000Z,,,,AmountDMBTR
payment:95,2022-07-14T02:35:00.000Z,,,,PaymentMethodZLSCH
payment:759,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,18250.0,,
payment:759,2024-05-14T13:29:00.000Z,,,,AmountDMBTR
payment:759,2024-05-14T13:29:00.000Z,,,,PaymentMethodZLSCH
payment:477,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,750.0,,
payment:477,2023-08-16T01:06:00.000Z,,,,AmountDMBTR
payment:477,2023-08-16T01:06:00.000Z,,,,PaymentMethodZLSCH
payment:465,1970-01-01T00:00:00.000Z,C: Bank Collection,24400.0,,
payment:465,2023-08-12T11:15:00.000Z,,,,AmountDMBTR
payment:465,2023-08-12T11:15:00.000Z,,,,PaymentMethodZLSCH
payment:558,1970-01-01T00:00:00.000Z,D:Direct Debit,18000.0,,
payment:558,2023-11-11T01:52:00.000Z,,,,AmountDMBTR
payment:558,2023-11-11T01:52:00.000Z,,,,PaymentMethodZLSCH
payment:666,1970-01-01T00:00:00.000Z,D:Direct Debit,19950.0,,
