ocel_event_id,ocel_object_id,ocel_qualifier
event:7485,purchase_order:412,purchase_order
event:7486,purchase_order:416,purchase_order
event:7486,quotation:240,quotation
event:7490,quotation:240,quotation
event:7490,purchase_order:415,purchase_order
event:7491,quotation:241,quotation
event:7491,purchase_order:409,purchase_order
event:7526,quotation:245,quotation
event:7526,purchase_order:418,purchase_order
event:7530,purchase_order:420,purchase_order
event:7530,quotation:245,quotation
event:7587,quotation:247,quotation
event:7587,purchase_order:421,purchase_order
event:7600,quotation:245,quotation
event:7600,purchase_order:419,purchase_order
event:7667,purchase_order:417,purchase_order
event:7667,quotation:246,quotation
event:7695,purchase_order:422,purchase_order
event:7695,quotation:249,quotation
event:7747,purchase_order:432,purchase_order
event:7747,quotation:254,quotation
event:7766,purchase_order:431,purchase_order
event:7766,quotation:254,quotation
event:7771,quotation:253,quotation
event:7771,purchase_order:426,purchase_order
event:7775,purchase_order:430,purchase_order
event:7775,quotation:254,quotation
event:7776,purchase_order:425,purchase_order
event:7776,quotation:248,quotation
event:7777,quotation:252,quotation
event:7777,purchase_order:433,purchase_order
event:7799,quotation:248,quotation
event:7799,purchase_order:423,purchase_order
event:7800,quotation:248,quotation
event:7800,purchase_order:424,purchase_order
event:7821,purchase_order:428,purchase_order
event:7821,quotation:251,quotation
event:7822,quotation:250,quotation
event:7822,purchase_order:429,purchase_order
event:7880,quotation:251,quotation
event:7880,purchase_order:427,purchase_order
event:7884,purchase_order:436,purchase_order
event:7884,quotation:255,quotation
event:7941,quotation:256,quotation
event:7941,purchase_order:434,purchase_order
event:7950,purchase_order:440,purchase_order
event:7950,quotation:259,quotation
event:7973,purchase_order:444,purchase_order
event:7973,quotation:263,quotation
event:7978,quotation:260,quotation
event:7978,purchase_order:437,purchase_order
event:7995,quotation:261,quotation
event:7995,purchase_order:441,purchase_order
event:8020,quotation:259,quotation
event:8020,purchase_order:439,purchase_order
event:8028,purchase_order:438,purchase_order
event:8028,quotation:259,quotation
event:8032,purchase_order:435,purchase_order
event:8032,quotation:258,quotation
event:8074,quotation:257,quotation
event:8074,purchase_order:446,purchase_order
event:8080,purchase_order:445,purchase_order
event:8080,quotation:263,quotation
event:8089,quotation:266,quotation
event:8089,purchase_order:442,purchase_order
event:8111,purchase_order:449,purchase_order
event:8111,quotation:268,quotation
event:8115,quotation:267,quotation
event:8115,purchase_order:448,purchase_order
event:8128,quotation:263,quotation
event:8128,purchase_order:443,purchase_order
event:8162,quotation:264,quotation
event:8162,purchase_order:454,purchase_order
event:8165,purchase_order:447,purchase_order
event:8165,quotation:267,quotation
event:8166,purchase_order:456,purchase_order
event:8166,quotation:265,quotation
event:8168,purchase_order:450,purchase_order
event:8168,quotation:268,quotation
event:8189,purchase_order:457,purchase_order
event:8189,quotation:265,quotation
event:8193,quotation:268,quotation
event:8193,purchase_order:452,purchase_order
event:8201,quotation:268,quotation
event:8201,purchase_order:451,purchase_order
event:8206,purchase_order:458,purchase_order
event:8206,quotation:269,quotation
event:8277,purchase_order:459,purchase_order
event:8277,quotation:272,quotation
event:8284,quotation:265,quotation
event:8284,purchase_order:455,purchase_order
event:8286,purchase_order:468,purchase_order
event:8286,quotation:274,quotation
event:8312,quotation:274,quotation
event:8312,purchase_order:466,purchase_order
event:8333,quotation:274,quotation
event:8333,purchase_order:467,purchase_order
event:8340,quotation:270,quotation
event:8340,purchase_order:462,purchase_order
event:8380,purchase_order:461,purchase_order
event:8380,quotation:272,quotation
event:8425,quotation:276,quotation
event:8425,purchase_order:470,purchase_order
event:8434,quotation:271,quotation
event:8434,purchase_order:465,purchase_order
event:8441,purchase_order:453,purchase_order
event:8441,quotation:262,quotation
event:8444,purchase_order:464,purchase_order
event:8444,quotation:271,quotation
event:8477,quotation:279,quotation
event:8477,purchase_order:471,purchase_order
event:8506,quotation:278,quotation
event:8506,purchase_order:473,purchase_order
event:8518,purchase_order:472,purchase_order
event:8518,quotation:278,quotation
event:8523,quotation:270,quotation
event:8523,purchase_order:463,purchase_order
event:8550,quotation:273,quotation
event:8550,purchase_order:475,purchase_order
event:8557,quotation:272,quotation
event:8557,purchase_order:460,purchase_order
event:8605,quotation:282,quotation
event:8605,purchase_order:477,purchase_order
event:8613,purchase_order:474,purchase_order
event:8613,quotation:277,quotation
event:8619,purchase_order:469,purchase_order
event:8619,quotation:275,quotation
event:8686,purchase_order:478,purchase_order
event:8686,quotation:283,quotation
event:8703,purchase_order:476,purchase_order
event:8703,quotation:280,quotation
event:8721,purchase_order:479,purchase_order
event:8721,quotation:284,quotation
event:8758,purchase_order:481,purchase_order
event:8758,quotation:281,quotation
event:8770,quotation:288,quotation
event:8770,purchase_order:483,purchase_order
event:8771,purchase_order:482,purchase_order
event:8771,quotation:285,quotation
event:8851,purchase_order:485,purchase_order
event:8851,quotation:287,quotation
event:8861,quotation:286,quotation
event:8861,purchase_order:487,purchase_order
event:8902,quotation:294,quotation
event:8902,purchase_order:494,purchase_order
event:8906,quotation:293,quotation
event:8906,purchase_order:496,purchase_order
event:8915,quotation:287,quotation
event:8915,purchase_order:484,purchase_order
event:8944,quotation:291,quotation
event:8944,purchase_order:492,purchase_order
event:8945,purchase_order:498,purchase_order
event:8945,quotation:290,quotation
event:8947,quotation:281,quotation
event:8947,purchase_order:480,purchase_order
event:8969,quotation:290,quotation
event:8969,purchase_order:499,purchase_order
event:8970,quotation:290,quotation
event:8970,purchase_order:497,purchase_order
event:8987,quotation:289,quotation
event:8987,purchase_order:490,purchase_order
event:9002,purchase_order:502,purchase_order
event:9002,quotation:299,quotation
event:9029,purchase_order:505,purchase_order
event:9029,quotation:300,quotation
event:9034,purchase_order:506,purchase_order
event:9034,quotation:300,quotation
event:9036,purchase_order:503,purchase_order
event:9036,quotation:299,quotation
event:9038,purchase_order:501,purchase_order
event:9038,quotation:299,quotation
event:9046,quotation:289,quotation
event:9046,purchase_order:489,purchase_order
event:9049,purchase_order:511,purchase_order
event:9049,quotation:304,quotation
event:9055,quotation:286,quotation
event:9055,purchase_order:488,purchase_order
event:9077,purchase_order:493,purchase_order
event:9077,quotation:291,quotation
event:9090,quotation:304,quotation
event:9090,purchase_order:512,purchase_order
event:9092,quotation:289,quotation
event:9092,purchase_order:491,purchase_order
event:9099,purchase_order:495,purchase_order
event:9099,quotation:293,quotation
event:9115,purchase_order:508,purchase_order
event:9115,quotation:300,quotation
event:9174,quotation:298,quotation
event:9174,purchase_order:520,purchase_order
event:9179,quotation:292,quotation
event:9179,purchase_order:516,purchase_order
event:9183,purchase_order:500,purchase_order
event:9183,quotation:299,quotation
event:9184,quotation:304,quotation
event:9184,purchase_order:513,purchase_order
event:9239,quotation:287,quotation
event:9239,purchase_order:486,purchase_order
event:9254,quotation:295,quotation
event:9254,purchase_order:523,purchase_order
event:9260,purchase_order:517,purchase_order
event:9260,quotation:301,quotation
event:9294,quotation:300,quotation
event:9294,purchase_order:507,purchase_order
event:9296,purchase_order:509,purchase_order
event:9296,quotation:303,quotation
event:9334,purchase_order:504,purchase_order
event:9334,quotation:297,quotation
event:9357,quotation:302,quotation
event:9357,purchase_order:514,purchase_order
event:9367,quotation:305,quotation
event:9367,purchase_order:519,purchase_order
event:9378,quotation:295,quotation
event:9378,purchase_order:522,purchase_order
event:9382,purchase_order:524,purchase_order
event:9382,quotation:295,quotation
event:9391,quotation:301,quotation
event:9391,purchase_order:518,purchase_order
event:9403,quotation:298,quotation
event:9403,purchase_order:521,purchase_order
event:9473,quotation:296,quotation
event:9473,purchase_order:515,purchase_order
event:9488,quotation:307,quotation
event:9488,purchase_order:525,purchase_order
event:9607,quotation:303,quotation
event:9607,purchase_order:510,purchase_order
event:9608,quotation:312,quotation
event:9608,purchase_order:527,purchase_order
event:9609,quotation:308,quotation
event:9609,purchase_order:526,purchase_order
event:9649,purchase_order:529,purchase_order
event:9649,quotation:309,quotation
event:9753,quotation:310,quotation
event:9753,purchase_order:532,purchase_order
event:9775,quotation:331,quotation
event:9775,purchase_order:540,purchase_order
event:9794,quotation:306,quotation
event:9794,purchase_order:536,purchase_order
event:9798,purchase_order:539,purchase_order
event:9798,quotation:331,quotation
event:9800,quotation:324,quotation
event:9800,purchase_order:545,purchase_order
event:9802,purchase_order:528,purchase_order
event:9802,quotation:314,quotation
event:9822,purchase_order:541,purchase_order
event:9822,quotation:331,quotation
event:9832,purchase_order:543,purchase_order
event:9832,quotation:317,quotation
event:9842,purchase_order:537,purchase_order
event:9842,quotation:306,quotation
event:9849,quotation:313,quotation
event:9849,purchase_order:534,purchase_order
event:9892,purchase_order:538,purchase_order
event:9892,quotation:306,quotation
event:9893,purchase_order:530,purchase_order
event:9893,quotation:311,quotation
event:9894,quotation:333,quotation
event:9894,purchase_order:552,purchase_order
event:9901,quotation:324,quotation
event:9901,purchase_order:546,purchase_order
event:9903,quotation:328,quotation
event:9903,purchase_order:554,purchase_order
event:9915,purchase_order:544,purchase_order
event:9915,quotation:317,quotation
event:9982,purchase_order:556,purchase_order
event:9982,quotation:327,quotation
event:9986,quotation:335,quotation
event:9986,purchase_order:559,purchase_order
event:9988,quotation:310,quotation
event:9988,purchase_order:531,purchase_order
event:9993,quotation:324,quotation
event:9993,purchase_order:547,purchase_order
event:9994,purchase_order:560,purchase_order
event:9994,quotation:315,quotation
event:10020,quotation:324,quotation
event:10020,purchase_order:548,purchase_order
event:10021,quotation:337,quotation
event:10021,purchase_order:562,purchase_order
event:10023,quotation:328,quotation
event:10023,purchase_order:553,purchase_order
event:10024,purchase_order:551,purchase_order
