ocel_id,ocel_time,CreditAmountBSEGWRBTR,DebitAmountBSEGDMBTR,PaymentBlockRSEGZLSPR,new_value,ocel_changed_field
invoice receipt:577,2023-02-03T02:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-03T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-03T11:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:577,2023-02-03T11:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:577,2023-02-03T11:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-03T11:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-03T19:51:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:577,2023-02-03T19:51:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:577,2023-02-03T19:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-04T04:23:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:577,2023-02-04T04:23:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:577,2023-02-04T04:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:577,2023-02-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:420,1970-01-01T00:00:00.000Z,7200.0,7200.0,,,
invoice receipt:420,2022-10-17T17:08:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:420,2022-10-17T17:08:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:420,2022-10-17T17:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:420,2022-10-18T04:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:420,2022-10-18T04:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:420,2022-10-18T04:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:420,2022-10-18T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:420,2022-10-18T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,1970-01-01T00:00:00.000Z,29050.0,29050.0,,,
invoice receipt:844,2023-06-08T15:27:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:844,2023-06-08T15:27:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:844,2023-06-08T15:27:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,2023-06-08T21:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:844,2023-06-08T21:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:844,2023-06-08T21:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,2023-06-09T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,2023-06-09T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,2023-06-10T05:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:844,2023-06-10T05:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:844,2023-06-10T05:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:844,2023-06-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1478,1970-01-01T00:00:00.000Z,1450.0,1450.0,,,
invoice receipt:1478,2024-03-18T09:15:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1478,2024-03-18T09:15:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1478,2024-03-18T09:15:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1478,2024-03-18T09:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1478,2024-03-18T12:41:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1478,2024-03-18T12:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1478,2024-03-18T12:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1478,2024-03-18T12:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,1970-01-01T00:00:00.000Z,83800.0,83800.0,,,
invoice receipt:1354,2024-01-23T21:25:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1354,2024-01-23T21:25:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1354,2024-01-23T21:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-24T02:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1354,2024-01-24T02:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1354,2024-01-24T02:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-25T06:09:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1354,2024-01-25T06:09:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1354,2024-01-25T06:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-25T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-26T05:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1354,2024-01-26T05:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1354,2024-01-26T05:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1354,2024-01-26T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1890,1970-01-01T00:00:00.000Z,7750.0,7750.0,,,
invoice receipt:1890,2024-09-30T16:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1890,2024-09-30T16:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1890,2024-09-30T16:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1890,2024-10-01T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1221,1970-01-01T00:00:00.000Z,31250.0,31250.0,,,
invoice receipt:1221,2023-12-04T13:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1221,2023-12-04T13:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1221,2023-12-04T13:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1221,2023-12-04T13:14:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1282,1970-01-01T00:00:00.000Z,375050.0,375050.0,,,
invoice receipt:1282,2023-12-27T02:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1282,2023-12-27T02:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1282,2023-12-27T02:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1282,2023-12-27T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1483,1970-01-01T00:00:00.000Z,81300.0,81300.0,,,
invoice receipt:1483,2024-03-23T15:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1483,2024-03-23T15:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1483,2024-03-23T15:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1483,2024-03-24T11:40:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1483,2024-03-24T11:40:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1483,2024-03-24T11:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1483,2024-03-25T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1483,2024-03-25T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,1970-01-01T00:00:00.000Z,22500.0,22500.0,,,
invoice receipt:1643,2024-06-11T04:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1643,2024-06-11T04:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1643,2024-06-11T04:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-11T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-12T05:03:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1643,2024-06-12T05:03:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1643,2024-06-12T05:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-14T00:50:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1643,2024-06-14T00:50:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1643,2024-06-14T00:50:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-14T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-14T12:05:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1643,2024-06-14T12:05:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1643,2024-06-14T12:05:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1643,2024-06-14T12:15:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:675,1970-01-01T00:00:00.000Z,3400.0,3400.0,,,
invoice receipt:675,2023-03-15T08:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:675,2023-03-15T08:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:675,2023-03-15T08:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:675,2023-03-15T08:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:675,2023-03-16T04:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:675,2023-03-16T04:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:675,2023-03-16T04:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:675,2023-03-16T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:722,1970-01-01T00:00:00.000Z,5000.0,5000.0,,,
invoice receipt:722,2023-04-05T07:13:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:722,2023-04-05T07:13:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:722,2023-04-05T07:13:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:722,2023-04-05T07:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:722,2023-04-05T22:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:722,2023-04-05T22:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:722,2023-04-05T22:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:722,2023-04-06T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,1970-01-01T00:00:00.000Z,33950.0,33950.0,,,
invoice receipt:57,2022-05-16T19:51:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:57,2022-05-16T19:51:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:57,2022-05-16T19:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-17T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-17T09:34:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:57,2022-05-17T09:34:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:57,2022-05-17T09:34:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-17T09:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-18T01:03:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:57,2022-05-18T01:03:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:57,2022-05-18T01:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-18T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-18T15:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:57,2022-05-18T15:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:57,2022-05-18T15:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:57,2022-05-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,1970-01-01T00:00:00.000Z,64500.0,64500.0,,,
invoice receipt:1904,2024-10-03T14:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1904,2024-10-03T14:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1904,2024-10-03T14:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,2024-10-03T15:02:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,2024-10-04T09:46:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1904,2024-10-04T09:46:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1904,2024-10-04T09:46:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,2024-10-04T09:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,2024-10-05T14:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1904,2024-10-05T14:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1904,2024-10-05T14:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1904,2024-10-07T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,1970-01-01T00:00:00.000Z,38600.0,38600.0,,,
invoice receipt:570,2023-01-30T10:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:570,2023-01-30T10:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:570,2023-01-30T10:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,2023-01-30T10:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,2023-02-01T05:30:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:570,2023-02-01T05:30:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:570,2023-02-01T05:30:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,2023-02-01T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,2023-02-03T12:57:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:570,2023-02-03T12:57:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:570,2023-02-03T12:57:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:570,2023-02-03T13:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,1970-01-01T00:00:00.000Z,66900.0,66900.0,,,
invoice receipt:254,2022-08-15T10:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:254,2022-08-15T10:59:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:254,2022-08-15T10:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-15T11:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-15T11:12:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:254,2022-08-15T11:12:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:254,2022-08-15T11:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-15T11:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-15T11:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:254,2022-08-15T11:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:254,2022-08-15T11:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-15T11:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-16T12:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:254,2022-08-16T12:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:254,2022-08-16T12:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:254,2022-08-16T12:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1826,1970-01-01T00:00:00.000Z,104400.0,104400.0,,,
invoice receipt:1826,2024-09-05T12:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1826,2024-09-05T12:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1826,2024-09-05T12:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1826,2024-09-05T12:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1826,2024-09-05T12:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1826,2024-09-05T12:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1826,2024-09-05T12:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1826,2024-09-05T12:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:32,1970-01-01T00:00:00.000Z,98700.0,98700.0,,,
invoice receipt:32,2022-05-04T20:15:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:32,2022-05-04T20:15:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:32,2022-05-04T20:15:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:32,2022-05-05T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:32,2022-05-07T21:42:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:32,2022-05-07T21:42:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:32,2022-05-07T21:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:32,2022-05-09T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:230,1970-01-01T00:00:00.000Z,28800.0,28800.0,,,
invoice receipt:230,2022-08-03T23:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:230,2022-08-03T23:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:230,2022-08-03T23:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:230,2022-08-04T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,1970-01-01T00:00:00.000Z,31500.0,31500.0,,,
invoice receipt:750,2023-04-18T11:34:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:750,2023-04-18T11:34:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:750,2023-04-18T11:34:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,2023-04-18T11:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,2023-04-19T04:36:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:750,2023-04-19T04:36:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:750,2023-04-19T04:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,2023-04-19T04:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:750,2023-04-19T04:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:750,2023-04-19T04:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,2023-04-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:750,2023-04-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,1970-01-01T00:00:00.000Z,155450.0,155450.0,,,
invoice receipt:886,2023-06-30T11:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:886,2023-06-30T11:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:886,2023-06-30T11:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,2023-06-30T12:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,2023-06-30T19:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:886,2023-06-30T19:59:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:886,2023-06-30T19:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,2023-07-01T04:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:886,2023-07-01T04:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:886,2023-07-01T04:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:886,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1929,1970-01-01T00:00:00.000Z,60450.0,60450.0,,,
invoice receipt:1929,2024-10-10T10:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1929,2024-10-10T10:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1929,2024-10-10T10:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1929,2024-10-10T10:47:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:330,1970-01-01T00:00:00.000Z,14000.0,14000.0,,,
invoice receipt:330,2022-09-15T20:41:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:330,2022-09-15T20:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:330,2022-09-15T20:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:330,2022-09-16T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:52,1970-01-01T00:00:00.000Z,63450.0,63450.0,,,
invoice receipt:52,2022-05-14T08:25:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:52,2022-05-14T08:25:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:52,2022-05-14T08:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:52,2022-05-16T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,1970-01-01T00:00:00.000Z,119200.0,119200.0,,,
invoice receipt:1695,2024-06-26T08:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1695,2024-06-26T08:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1695,2024-06-26T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,2024-06-26T08:20:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,2024-06-26T14:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1695,2024-06-26T14:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1695,2024-06-26T14:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,2024-06-26T15:02:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,2024-06-26T16:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1695,2024-06-26T16:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1695,2024-06-26T16:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1695,2024-06-27T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,1970-01-01T00:00:00.000Z,63150.0,63150.0,,,
invoice receipt:1880,2024-09-26T22:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1880,2024-09-26T22:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1880,2024-09-26T22:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,2024-09-27T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,2024-09-28T06:21:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1880,2024-09-28T06:21:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1880,2024-09-28T06:21:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,2024-09-28T07:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1880,2024-09-28T07:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1880,2024-09-28T07:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,2024-09-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1880,2024-09-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1702,1970-01-01T00:00:00.000Z,112800.0,112800.0,,,
invoice receipt:1702,2024-07-01T19:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1702,2024-07-01T19:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1702,2024-07-01T19:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1702,2024-07-02T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:76,1970-01-01T00:00:00.000Z,71500.0,71500.0,,,
invoice receipt:76,2022-05-23T16:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:76,2022-05-23T16:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:76,2022-05-23T16:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:76,2022-05-24T02:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:76,2022-05-24T02:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:76,2022-05-24T02:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:76,2022-05-24T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:76,2022-05-24T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,1970-01-01T00:00:00.000Z,160700.0,160700.0,,,
invoice receipt:1163,2023-11-08T19:38:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1163,2023-11-08T19:38:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1163,2023-11-08T19:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,2023-11-09T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,2023-11-10T02:07:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1163,2023-11-10T02:07:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1163,2023-11-10T02:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,2023-11-10T03:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1163,2023-11-10T03:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1163,2023-11-10T03:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,2023-11-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1163,2023-11-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:720,1970-01-01T00:00:00.000Z,124400.0,124400.0,,,
invoice receipt:720,2023-04-06T02:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:720,2023-04-06T02:59:00.000Z,,,,,CreditAmountBSEGWRBTR
