ocel_source_id,ocel_target_id,ocel_qualifier
goods receipt:498,purchase_order:418,Good Receipts of Purchase Order
goods receipt:498,invoice receipt:496,Invoice Receipt of Goods Receipt
goods receipt:498,payment:247,goods_receipt_pm
goods receipt:747,purchase_order:613,Good Receipts of Purchase Order
goods receipt:747,invoice receipt:737,Invoice Receipt of Goods Receipt
goods receipt:747,payment:355,goods_receipt_pm
goods receipt:1886,purchase_order:1558,Good Receipts of Purchase Order
goods receipt:1886,material:2261,Materials of Goods Receipt
goods receipt:1886,invoice receipt:1894,Invoice Receipt of Goods Receipt
goods receipt:1886,payment:907,goods_receipt_pm
goods receipt:1759,purchase_order:1451,Good Receipts of Purchase Order
goods receipt:1759,material:2089,Materials of Goods Receipt
goods receipt:1759,invoice receipt:1754,Invoice Receipt of Goods Receipt
goods receipt:1759,payment:842,goods_receipt_pm
goods receipt:362,purchase_order:314,Good Receipts of Purchase Order
goods receipt:362,invoice receipt:367,Invoice Receipt of Goods Receipt
goods receipt:362,payment:179,goods_receipt_pm
goods receipt:1451,purchase_order:1193,Good Receipts of Purchase Order
goods receipt:1451,invoice receipt:1450,Invoice Receipt of Goods Receipt
goods receipt:1451,payment:696,goods_receipt_pm
goods receipt:220,purchase_order:155,Good Receipts of Purchase Order
goods receipt:220,invoice receipt:221,Invoice Receipt of Goods Receipt
goods receipt:220,payment:110,goods_receipt_pm
goods receipt:1227,purchase_order:1018,Good Receipts of Purchase Order
goods receipt:1227,invoice receipt:1241,Invoice Receipt of Goods Receipt
goods receipt:1227,payment:601,goods_receipt_pm
goods receipt:976,purchase_order:809,Good Receipts of Purchase Order
goods receipt:976,material:1174,Materials of Goods Receipt
goods receipt:976,invoice receipt:984,Invoice Receipt of Goods Receipt
goods receipt:976,payment:481,goods_receipt_pm
goods receipt:1538,purchase_order:1255,Good Receipts of Purchase Order
goods receipt:1538,invoice receipt:1542,Invoice Receipt of Goods Receipt
goods receipt:1538,payment:739,goods_receipt_pm
goods receipt:1423,purchase_order:1172,Good Receipts of Purchase Order
goods receipt:1423,invoice receipt:1422,Invoice Receipt of Goods Receipt
goods receipt:1423,payment:680,goods_receipt_pm
goods receipt:1098,purchase_order:915,Good Receipts of Purchase Order
goods receipt:1098,invoice receipt:1097,Invoice Receipt of Goods Receipt
goods receipt:1098,payment:529,goods_receipt_pm
goods receipt:264,purchase_order:211,Good Receipts of Purchase Order
goods receipt:264,invoice receipt:256,Invoice Receipt of Goods Receipt
goods receipt:264,payment:123,goods_receipt_pm
goods receipt:848,purchase_order:707,Good Receipts of Purchase Order
goods receipt:848,invoice receipt:845,Invoice Receipt of Goods Receipt
goods receipt:848,payment:408,goods_receipt_pm
goods receipt:769,purchase_order:639,Good Receipts of Purchase Order
goods receipt:769,material:917,Materials of Goods Receipt
goods receipt:769,material:919,Materials of Goods Receipt
goods receipt:769,material:918,Materials of Goods Receipt
goods receipt:769,invoice receipt:768,Invoice Receipt of Goods Receipt
goods receipt:769,payment:371,goods_receipt_pm
goods receipt:1450,purchase_order:1193,Good Receipts of Purchase Order
goods receipt:1450,invoice receipt:1449,Invoice Receipt of Goods Receipt
goods receipt:1450,payment:696,goods_receipt_pm
goods receipt:1230,purchase_order:1007,Good Receipts of Purchase Order
goods receipt:1230,invoice receipt:1224,Invoice Receipt of Goods Receipt
goods receipt:1230,payment:591,goods_receipt_pm
goods receipt:1468,purchase_order:1214,Good Receipts of Purchase Order
goods receipt:1468,material:1754,Materials of Goods Receipt
goods receipt:1468,invoice receipt:1466,Invoice Receipt of Goods Receipt
goods receipt:1468,payment:699,goods_receipt_pm
goods receipt:279,purchase_order:242,Good Receipts of Purchase Order
goods receipt:279,invoice receipt:280,Invoice Receipt of Goods Receipt
goods receipt:279,payment:135,goods_receipt_pm
goods receipt:868,purchase_order:715,Good Receipts of Purchase Order
goods receipt:868,material:1023,Materials of Goods Receipt
goods receipt:868,material:1022,Materials of Goods Receipt
goods receipt:868,material:1021,Materials of Goods Receipt
goods receipt:868,invoice receipt:869,Invoice Receipt of Goods Receipt
goods receipt:868,payment:420,goods_receipt_pm
goods receipt:1778,purchase_order:1466,Good Receipts of Purchase Order
goods receipt:1778,invoice receipt:1778,Invoice Receipt of Goods Receipt
goods receipt:1778,payment:849,goods_receipt_pm
goods receipt:999,purchase_order:822,Good Receipts of Purchase Order
goods receipt:999,invoice receipt:1000,Invoice Receipt of Goods Receipt
goods receipt:999,payment:487,goods_receipt_pm
goods receipt:1371,purchase_order:1130,Good Receipts of Purchase Order
goods receipt:1371,material:1629,Materials of Goods Receipt
goods receipt:1371,material:1630,Materials of Goods Receipt
goods receipt:1371,material:1628,Materials of Goods Receipt
goods receipt:1371,invoice receipt:1371,Invoice Receipt of Goods Receipt
goods receipt:1371,payment:651,goods_receipt_pm
goods receipt:1782,purchase_order:1460,Good Receipts of Purchase Order
goods receipt:1782,invoice receipt:1781,Invoice Receipt of Goods Receipt
goods receipt:1782,payment:850,goods_receipt_pm
goods receipt:26,purchase_order:11,Good Receipts of Purchase Order
goods receipt:26,invoice receipt:22,Invoice Receipt of Goods Receipt
goods receipt:26,payment:12,goods_receipt_pm
goods receipt:549,purchase_order:465,Good Receipts of Purchase Order
goods receipt:549,invoice receipt:548,Invoice Receipt of Goods Receipt
goods receipt:549,payment:272,goods_receipt_pm
goods receipt:540,purchase_order:456,Good Receipts of Purchase Order
goods receipt:540,invoice receipt:545,Invoice Receipt of Goods Receipt
goods receipt:540,payment:270,goods_receipt_pm
goods receipt:520,purchase_order:439,Good Receipts of Purchase Order
goods receipt:520,invoice receipt:523,Invoice Receipt of Goods Receipt
goods receipt:520,payment:263,goods_receipt_pm
goods receipt:450,purchase_order:381,Good Receipts of Purchase Order
goods receipt:450,invoice receipt:447,Invoice Receipt of Goods Receipt
goods receipt:450,payment:222,goods_receipt_pm
goods receipt:514,purchase_order:436,Good Receipts of Purchase Order
goods receipt:514,material:611,Materials of Goods Receipt
goods receipt:514,invoice receipt:514,Invoice Receipt of Goods Receipt
goods receipt:514,payment:256,goods_receipt_pm
goods receipt:631,purchase_order:510,Good Receipts of Purchase Order
goods receipt:631,invoice receipt:631,Invoice Receipt of Goods Receipt
goods receipt:631,payment:308,goods_receipt_pm
goods receipt:1187,purchase_order:985,Good Receipts of Purchase Order
goods receipt:1187,invoice receipt:1190,Invoice Receipt of Goods Receipt
goods receipt:1187,payment:568,goods_receipt_pm
goods receipt:119,purchase_order:99,Good Receipts of Purchase Order
goods receipt:119,invoice receipt:116,Invoice Receipt of Goods Receipt
goods receipt:119,payment:65,goods_receipt_pm
goods receipt:1621,purchase_order:1332,Good Receipts of Purchase Order
goods receipt:1621,invoice receipt:1619,Invoice Receipt of Goods Receipt
goods receipt:1621,payment:781,goods_receipt_pm
goods receipt:882,purchase_order:730,Good Receipts of Purchase Order
goods receipt:882,material:1067,Materials of Goods Receipt
goods receipt:882,invoice receipt:879,Invoice Receipt of Goods Receipt
goods receipt:882,payment:424,goods_receipt_pm
goods receipt:1518,purchase_order:1245,Good Receipts of Purchase Order
goods receipt:1518,material:1785,Materials of Goods Receipt
goods receipt:1518,invoice receipt:1525,Invoice Receipt of Goods Receipt
goods receipt:1518,payment:731,goods_receipt_pm
goods receipt:1274,purchase_order:1066,Good Receipts of Purchase Order
goods receipt:1274,invoice receipt:1278,Invoice Receipt of Goods Receipt
goods receipt:1274,payment:615,goods_receipt_pm
goods receipt:105,purchase_order:103,Good Receipts of Purchase Order
goods receipt:105,invoice receipt:104,Invoice Receipt of Goods Receipt
goods receipt:105,payment:55,goods_receipt_pm
goods receipt:906,purchase_order:744,Good Receipts of Purchase Order
goods receipt:906,invoice receipt:899,Invoice Receipt of Goods Receipt
goods receipt:906,payment:435,goods_receipt_pm
goods receipt:1223,purchase_order:1019,Good Receipts of Purchase Order
goods receipt:1223,material:1484,Materials of Goods Receipt
goods receipt:1223,invoice receipt:1228,Invoice Receipt of Goods Receipt
goods receipt:1223,payment:589,goods_receipt_pm
goods receipt:1510,purchase_order:1244,Good Receipts of Purchase Order
goods receipt:1510,material:1819,Materials of Goods Receipt
goods receipt:1510,material:1820,Materials of Goods Receipt
goods receipt:1510,material:1821,Materials of Goods Receipt
goods receipt:1510,invoice receipt:1513,Invoice Receipt of Goods Receipt
goods receipt:1510,payment:724,goods_receipt_pm
goods receipt:1064,purchase_order:877,Good Receipts of Purchase Order
goods receipt:1064,invoice receipt:1059,Invoice Receipt of Goods Receipt
goods receipt:1064,payment:511,goods_receipt_pm
goods receipt:1367,purchase_order:1116,Good Receipts of Purchase Order
goods receipt:1367,invoice receipt:1367,Invoice Receipt of Goods Receipt
goods receipt:1367,payment:653,goods_receipt_pm
goods receipt:1264,purchase_order:1052,Good Receipts of Purchase Order
goods receipt:1264,invoice receipt:1262,Invoice Receipt of Goods Receipt
goods receipt:1264,payment:608,goods_receipt_pm
goods receipt:103,purchase_order:80,Good Receipts of Purchase Order
goods receipt:103,invoice receipt:99,Invoice Receipt of Goods Receipt
goods receipt:103,payment:51,goods_receipt_pm
goods receipt:90,purchase_order:69,Good Receipts of Purchase Order
goods receipt:90,invoice receipt:83,Invoice Receipt of Goods Receipt
goods receipt:90,payment:43,goods_receipt_pm
goods receipt:1824,purchase_order:1502,Good Receipts of Purchase Order
goods receipt:1824,invoice receipt:1825,Invoice Receipt of Goods Receipt
goods receipt:1824,payment:874,goods_receipt_pm
goods receipt:454,purchase_order:379,Good Receipts of Purchase Order
goods receipt:454,invoice receipt:453,Invoice Receipt of Goods Receipt
goods receipt:454,payment:223,goods_receipt_pm
goods receipt:1117,purchase_order:926,Good Receipts of Purchase Order
goods receipt:1117,invoice receipt:1117,Invoice Receipt of Goods Receipt
goods receipt:1117,payment:537,goods_receipt_pm
goods receipt:1785,purchase_order:1468,Good Receipts of Purchase Order
goods receipt:1785,invoice receipt:1789,Invoice Receipt of Goods Receipt
goods receipt:1785,payment:854,goods_receipt_pm
goods receipt:1357,purchase_order:1120,Good Receipts of Purchase Order
goods receipt:1357,invoice receipt:1360,Invoice Receipt of Goods Receipt
goods receipt:1357,payment:649,goods_receipt_pm
goods receipt:466,purchase_order:392,Good Receipts of Purchase Order
goods receipt:466,invoice receipt:465,Invoice Receipt of Goods Receipt
goods receipt:466,payment:230,goods_receipt_pm
goods receipt:1338,purchase_order:1099,Good Receipts of Purchase Order
goods receipt:1338,invoice receipt:1339,Invoice Receipt of Goods Receipt
goods receipt:1338,payment:642,goods_receipt_pm
goods receipt:1247,purchase_order:1015,Good Receipts of Purchase Order
goods receipt:1247,invoice receipt:1246,Invoice Receipt of Goods Receipt
goods receipt:1247,payment:605,goods_receipt_pm
goods receipt:969,purchase_order:802,Good Receipts of Purchase Order
goods receipt:969,invoice receipt:964,Invoice Receipt of Goods Receipt
goods receipt:969,payment:471,goods_receipt_pm
goods receipt:145,purchase_order:123,Good Receipts of Purchase Order
goods receipt:145,invoice receipt:141,Invoice Receipt of Goods Receipt
goods receipt:145,payment:76,goods_receipt_pm
goods receipt:1852,purchase_order:1539,Good Receipts of Purchase Order
goods receipt:1852,material:2207,Materials of Goods Receipt
goods receipt:1852,invoice receipt:1856,Invoice Receipt of Goods Receipt
goods receipt:1852,payment:889,goods_receipt_pm
goods receipt:1654,purchase_order:1351,Good Receipts of Purchase Order
goods receipt:1654,invoice receipt:1641,Invoice Receipt of Goods Receipt
goods receipt:1654,payment:799,goods_receipt_pm
goods receipt:83,purchase_order:54,Good Receipts of Purchase Order
goods receipt:83,invoice receipt:80,Invoice Receipt of Goods Receipt
goods receipt:83,payment:39,goods_receipt_pm
goods receipt:887,purchase_order:729,Good Receipts of Purchase Order
goods receipt:887,invoice receipt:888,Invoice Receipt of Goods Receipt
goods receipt:887,payment:430,goods_receipt_pm
goods receipt:324,purchase_order:281,Good Receipts of Purchase Order
goods receipt:324,invoice receipt:324,Invoice Receipt of Goods Receipt
goods receipt:324,payment:158,goods_receipt_pm
goods receipt:325,purchase_order:281,Good Receipts of Purchase Order
goods receipt:325,invoice receipt:326,Invoice Receipt of Goods Receipt
goods receipt:325,payment:158,goods_receipt_pm
goods receipt:1696,purchase_order:1390,Good Receipts of Purchase Order
goods receipt:1696,invoice receipt:1690,Invoice Receipt of Goods Receipt
goods receipt:1696,payment:814,goods_receipt_pm
goods receipt:1524,purchase_order:1254,Good Receipts of Purchase Order
goods receipt:1524,invoice receipt:1516,Invoice Receipt of Goods Receipt
goods receipt:1524,payment:726,goods_receipt_pm
goods receipt:975,purchase_order:804,Good Receipts of Purchase Order
goods receipt:975,invoice receipt:963,Invoice Receipt of Goods Receipt
goods receipt:975,payment:469,goods_receipt_pm
goods receipt:1325,purchase_order:1093,Good Receipts of Purchase Order
goods receipt:1325,invoice receipt:1324,Invoice Receipt of Goods Receipt
goods receipt:1325,payment:634,goods_receipt_pm
goods receipt:1717,purchase_order:1417,Good Receipts of Purchase Order
goods receipt:1717,invoice receipt:1723,Invoice Receipt of Goods Receipt
goods receipt:1717,payment:829,goods_receipt_pm
goods receipt:121,purchase_order:99,Good Receipts of Purchase Order
goods receipt:121,invoice receipt:117,Invoice Receipt of Goods Receipt
goods receipt:121,payment:65,goods_receipt_pm
goods receipt:31,purchase_order:30,Good Receipts of Purchase Order
goods receipt:31,invoice receipt:30,Invoice Receipt of Goods Receipt
goods receipt:31,payment:14,goods_receipt_pm
goods receipt:273,purchase_order:229,Good Receipts of Purchase Order
goods receipt:273,material:325,Materials of Goods Receipt
goods receipt:273,invoice receipt:273,Invoice Receipt of Goods Receipt
